Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2037 Jul 13 00:21:06,2037 Jul 13 05:10:48,Total,2037 Jul 13 02:46:00,53490775.15540004,-142355272.5344273,7789.185843765427,27.41354178205154,10.371749312384747,-0.0019179647890933938,53368656.04518754,-142006989.7168889,2422.8051159128163,26.423007039091647,9.982688799009093,0.09570110565636333,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jan 05 11:08:20,2038 Jan 05 16:43:36,Annular,2038 Jan 05 13:55:54,-37651819.09061316,142206686.90771464,-7846.04605286117,-29.29379594937883,-7.738227178081044,0.0017368939574889477,-37562850.772820905,141834442.03314972,-4347.472942356773,-28.284141633948693,-7.543575915443027,-0.09233991037734135,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jul 02 10:44:18,2038 Jul 02 16:34:22,Annular,2038 Jul 02 13:39:24,27154009.35285642,-149650187.87737787,8289.650091276742,28.838584148422978,5.209629057587134,-0.0015821156520627812,27094160.665484753,-149265152.2715885,7637.965216419075,27.84845094130611,5.011908946658355,0.09167910878537414,0.0,0.0,0.0,0.0,0.0,0.0
2038 Dec 25 22:29:42,2038 Dec 26 03:47:28,Total,2038 Dec 26 01:08:33,-9884708.847652545,146803090.37092736,-8205.248227917897,-30.219635594270983,-2.11273117735734,0.0014976990088538325,-9870045.336803688,146440006.92560303,-9164.225819895619,-29.13946241164164,-2.0989568068455027,-0.09854828653244885,0.0,0.0,0.0,0.0,0.0,0.0
2039 Jun 21 14:46:09,2039 Jun 21 19:56:23,Annular,2039 Jun 21 17:21:17,-744958.3909951112,-152026586.79386377,8515.972331362498,29.316608917760796,-0.25731870374011556,-0.0012250200080398592,-734127.2703274168,-151621843.26732576,13033.84388299946,28.34548103103059,-0.24785086870164727,0.08776611180563147,0.0,0.0,0.0,0.0,0.0,0.0
2039 Dec 15 14:28:19,2039 Dec 15 18:35:08,Total,2039 Dec 15 16:31:44,17738295.42038276,146176439.33637816,-8270.400045688773,-30.07009958605879,3.4791302694914643,0.0011839409444292092,17687194.064886138,145823269.86291277,-13602.908728719889,-28.981799253918727,3.3295649442012007,-0.09902108254946516,0.0,0.0,0.0,0.0,0.0,0.0
2040 May 11 02:02:37,2040 May 11 05:41:10,Partial,2040 May 11 03:51:52,-95884054.96031122,-116779480.14878751,7204.830800163548,22.54779468348876,-19.023026536638778,-0.00012431553772236493,-95629229.38095228,-116477402.05573305,-1219.4270601756498,21.812587448162557,-18.351569534132615,0.08830720018289895,0.0,0.0,0.0,0.0,0.0,0.0
2040 Nov 04 17:16:45,2040 Nov 04 21:19:48,Partial,2040 Nov 04 19:18:19,109333157.33275422,100251379.5978542,-6337.30941065458,-20.625809677200188,21.854358498208384,2.8464301000832414e-05,109050558.96476611,100000889.58379804,1215.533416880388,-19.90285926574157,21.10467813372965,-0.09451293668807481,0.0,0.0,0.0,0.0,0.0,0.0
2041 Apr 30 09:20:11,2041 Apr 30 14:41:16,Total,2041 Apr 30 12:00:41,-115420873.00831848,-96899863.33990242,6136.528847122107,18.67737470772689,-22.936714639513117,2.7020269270639337e-05,-115128376.18661536,-96666201.36825019,2460.456988298171,18.057033779202328,-22.089446088505333,0.09589479165237923,0.0,0.0,0.0,0.0,0.0,0.0
2041 Oct 24 22:51:17,2041 Oct 25 04:43:00,Annular,2041 Oct 25 01:47:11,126830750.97151254,77757192.18600072,-5118.466977329706,-16.060803405125966,25.295486518457754,-0.00023125164178398406,126486457.36049901,77557061.7152914,-1645.5458225797981,-15.53650060652632,24.457893025329223,-0.0914154234462721,0.0,0.0,0.0,0.0,0.0,0.0
2042 Apr 19 23:50:15,2042 Apr 20 05:00:54,Total,2042 Apr 20 02:25:33,-130600094.90857749,-74348564.68848434,4894.384681469093,14.25961808546486,-26.011439334474165,0.00016119239825444526,-130283258.85360852,-74179357.02050921,5919.66694518562,13.76052809481234,-25.040515387051435,0.10123428734698316,0.0,0.0,0.0,0.0,0.0,0.0
2042 Oct 13 23:10:12,2042 Oct 14 05:16:00,Annular,2042 Oct 14 02:13:06,139920805.3273094,51906001.85816311,-3680.8373984844065,-10.84909796631841,27.82949592504236,-0.00042192618495591873,139536381.61147553,51773984.63271402,-4731.608295319684,-10.537755047345108,26.91337044702496,-0.09001315657846352,0.0,0.0,0.0,0.0,0.0,0.0
2043 Apr 09 17:07:04,2043 Apr 09 21:04:17,Partial,2043 Apr 09 19:05:42,-141379864.30185053,-49630016.617195666,3505.6899946668013,9.387083271685798,-28.231697806979042,0.0003391433575858409,-141038341.2831,-49518486.43581195,9250.077062986973,9.02706337907686,-27.20122717010479,0.09925688543897489,0.0,0.0,0.0,0.0,0.0,0.0
2043 Oct 03 00:58:35,2043 Oct 03 05:29:38,Partial,2043 Oct 03 03:14:04,147737383.0710383,24264484.541159607,-2110.997154195968,-5.313588476366157,29.296409388334958,-0.0005178866896945288,147345587.72430515,24208320.777812686,-7885.066274325465,-5.20783250334006,28.307848361872963,-0.09150466871749562,0.0,0.0,0.0,0.0,0.0,0.0
2044 Feb 28 18:20:06,2044 Feb 28 22:51:48,Annular,2044 Feb 28 20:36:00,-138723948.178514,52125672.42671781,-2092.809885299974,-10.966531637729354,-28.00883871554097,0.0005114167033721787,-138365314.25436598,51983368.49224609,-9028.377996959176,-10.63099293402641,-27.04567526998686,0.09342248921178034,0.0,0.0,0.0,0.0,0.0,0.0
2044 Aug 22 23:18:15,2044 Aug 23 03:33:55,Total,2044 Aug 23 01:26:03,131122888.15588371,-75438673.95743328,3450.739698139074,14.378325439484279,25.720736792611945,-0.0003598689428186198,130809514.22924748,-75250192.678936,10164.361256161608,13.794219947873003,24.819856574457656,-0.09667443346056319,0.0,0.0,0.0,0.0,0.0,0.0
2045 Feb 16 21:08:02,2045 Feb 17 03:12:31,Annular,2045 Feb 17 00:10:19,-125636048.93780726,77894301.44982341,-3664.580335291788,-16.187828248930863,-25.439491634907963,0.00042927535846152816,-125298271.1030085,77673606.77690202,-6487.658044474611,-15.671904734432553,-24.612026954518957,0.0905605269704881,0.0,0.0,0.0,0.0,0.0,0.0
2045 Aug 12 15:15:33,2045 Aug 12 20:27:14,Total,2045 Aug 12 17:51:23,115964375.91267288,-97613924.65028086,4836.434107984939,18.708347557183444,22.688946550175153,-0.00015133191063139515,115697240.65555505,-97376662.49262084,7006.097318872306,17.980389679949123,21.86836144268573,-0.10153572336295973,0.0,0.0,0.0,0.0,0.0,0.0
2046 Feb 05 20:22:02,2046 Feb 06 02:22:49,Annular,2046 Feb 05 23:22:24,-107524072.99570467,100992988.01329145,-5116.94640952063,-20.88733275211977,-21.833007598774376,0.00025286778921354965,-107236124.75977825,100708976.94480664,-3555.289437662949,-20.19206245448971,-21.152632982706177,0.09031318451273873,0.0,0.0,0.0,0.0,0.0,0.0
