Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z
2029 Jul 11 20:00:50,2029 Jul 11 21:01:26,Partial,2029 Jul 11 20:00:50,52757457.12841338,-142543649.11850008,8301.360764771614,27.479529685306517,10.23763623634226,0.00031622309874141313,52627033.23903863,-142183652.24688515,-1204.8777203533787,26.530954116037506,9.842853774774806,-0.08936515739080954,0.0,0.0,0.0,0.0,0.0,0.0,-711603804.6582404,-395053971.4720036,17560674.59228771,6.1983217704168725,-10.82765850443277,-0.09368019814010128
2029 Dec 05 18:20:32,2029 Dec 05 22:34:21,Total,2029 Dec 05 19:51:04,39214747.58875288,142077106.73929587,-8670.767465138688,-29.212720373203563,7.822622421000192,-0.001489964598237558,39111966.485789835,141731545.55271092,-15359.652181424815,-28.177169720729555,7.488057849929285,0.09655625204353889,0.0,0.0,0.0,0.0,0.0,0.0,-619322798.1070153,-523758987.5413556,16030922.758296175,8.295401056351718,-9.37928650930631,-0.14661546264401698
2030 Jun 01 09:30:15,2030 Jun 01 15:27:35,Annular,2030 Jun 01 09:30:15,-47811360.91904435,-143909614.57238346,8909.044612424748,27.812281889190945,-9.50887538644643,0.0015092485912789513,-47674552.87703826,-143527220.5568848,12523.869474193714,26.898456336930174,-9.189245801403152,-0.08778946096548422,0.0,0.0,0.0,0.0,0.0,0.0,-475089813.8928013,-650925802.9385126,13332537.277859524,10.414552087992426,-7.10315441030697,-0.2034757817097927
2030 Nov 25 10:41:34,2030 Nov 25 15:54:50,Total,2030 Nov 25 11:37:22,64566655.54584176,132762772.97696732,-8334.69808790708,-27.2856647597262,12.92813249797676,-0.0018771662602402846,64401694.598544456,132445207.73207109,-10795.826633752324,-26.306825311793023,12.435955306424804,0.09954920076712755,0.0,0.0,0.0,0.0,0.0,0.0,-303216873.9620309,-739104115.6699108,9853859.01125922,11.950710665389284,-4.35584071007555,-0.24925840426876433
2031 May 21 11:21:02,2031 May 21 17:15:48,Annular,2031 May 21 11:21:02,-73184974.61754231,-132499838.58207121,8395.96361992652,25.61691959999821,-14.523045564114366,0.0018618066032049813,-72982903.77019608,-132154354.83080305,7064.04391324639,24.783718226342987,-14.001766217510763,-0.08908058714656492,0.0,0.0,0.0,0.0,0.0,0.0,-113019766.86149956,-782403337.3987709,5778778.018815756,12.795571887542204,-1.2602736793926985,-0.28101588579912107
2031 Nov 15 02:05:55,2031 Nov 15 07:21:21,Hybrid,2031 Nov 15 02:05:55,87875329.87594046,119011414.32887532,-7634.090916196507,-24.45874419342976,17.596558524019926,-0.002136405229411101,87647077.50533181,118718458.37960307,-5483.087247105947,-23.59781847413605,16.980991764517555,0.09519312531375476,0.0,0.0,0.0,0.0,0.0,0.0,84838070.33294225,-776600760.8220018,1328356.6462176684,12.852452805810639,2.031880723000464,-0.2959682036332283
2032 May 09 19:25:08,2032 May 09 23:22:27,Partial,2032 May 09 19:25:08,-95543980.17656644,-116977007.33024204,7597.0480670851275,22.610281704000563,-18.967835126732343,0.0021908194441647624,-95297235.0638021,-116686762.43123238,1192.663139326932,21.85267523333072,-18.266423612648545,-0.09207572399205062,0.0,0.0,0.0,0.0,0.0,0.0,276146878.59067976,-720516673.8136171,-3184471.981050626,12.06323539818427,5.294055458613584,-0.29186193710997194
2032 Nov 03 12:43:43,2032 Nov 03 16:11:31,Partial,2032 Nov 03 12:43:43,108638667.86827457,100959754.04469264,-6746.087893562382,-20.769580803697696,21.7249520745968,-0.002309568093590943,108346936.8688167,100697569.98606664,747.7093133979103,-20.06796756419662,21.00740742759495,0.08741353328922628,0.0,0.0,0.0,0.0,0.0,0.0,449763943.3003297,-615432988.7256863,-7505044.211206642,10.409175678364122,8.332155547030714,-0.26748234933365395
2033 Mar 31 00:35:26,2033 Mar 31 05:06:51,Total,2033 Mar 31 01:45:51,-146274017.51168087,-30727445.998985343,2536.8839181676913,5.650946835203074,-29.284811263266068,0.0029666507530150773,-145922417.1639901,-30661608.93116918,8325.659731770116,5.4608780858654375,-28.20548952337356,-0.09674769017060406,0.0,0.0,0.0,0.0,0.0,0.0,570309134.7879149,-495054000.170796,-10701909.473158238,8.422446576745205,10.492644108196847,-0.23201100823325002
2033 Sep 23 21:21:44,2033 Sep 24 02:23:01,Annular,2033 Sep 23 21:21:44,149819825.45412308,6673927.265212847,-1157.4945353991855,-1.8021560754882553,29.669234612793826,-0.002888189948289168,149414223.28777596,6663315.828748687,-7786.606459273256,-1.7891669335668916,28.700026504897878,0.08524912678604146,0.0,0.0,0.0,0.0,0.0,0.0,676837272.1688445,-318763477.9413284,-13817432.835724384,5.420868865460656,12.448712325978759,-0.17298791173700306
2034 Mar 20 17:35:03,2034 Mar 20 22:54:47,Total,2034 Mar 20 18:30:23,-148970473.36355144,-4233882.141625694,1092.9239727968252,0.3704297768583902,-29.909843969316668,0.0030791076417790685,-148609097.88028634,-4233295.396679586,2483.6267332457082,0.34110726868184477,-28.82459095808072,-0.09753937703568315,0.0,0.0,0.0,0.0,0.0,0.0,733714216.6295319,-117938992.27783588,-15924160.250257926,1.9240114076242352,13.529346783573878,-0.09924873476601918
2034 Sep 13 00:13:08,2034 Sep 13 06:07:12,Annular,2034 Sep 13 00:13:08,148898823.46739632,-21272100.89705997,507.04478114007145,3.740206026495606,29.39967883875293,-0.0029934635059859255,148512237.00386354,-21207043.652032256,-1353.511808335811,3.5330367543471626,28.41749169680767,0.08946475799622419,0.0,0.0,0.0,0.0,0.0,0.0,735174907.2439691,89951368.57653622,-16820469.800485995,-1.7395729234752955,13.598473320825798,-0.017575933777795007
2035 Mar 10 07:47:39,2035 Mar 10 12:52:06,Annular,2035 Mar 10 07:47:39,-146867595.67626444,22690373.593852084,-613.6166819130805,-5.0268309440862335,-29.571522150245617,0.0030686188677511877,-146494574.65195012,22623417.60000069,-4133.572492016015,-4.889882511550692,-28.542630636289235,-0.0918181623344121,0.0,0.0,0.0,0.0,0.0,0.0,680372222.2796443,293286644.30261374,-16439212.534210797,-5.327954175298311,12.62688673890251,0.0667356901822907
2035 Sep 02 11:03:49,2035 Sep 02 16:05:09,Total,2035 Sep 02 12:11:20,143078448.15419462,-47673241.26997279,2314.424929703316,8.947540226513679,28.170756183469564,-0.003042909143136573,142729239.0901382,-47547096.16134502,5454.346918679633,8.550540236920666,27.189757968206955,0.09463868986223353,0.0,0.0,0.0,0.0,0.0,0.0,574820487.4265598,472059518.23484266,-14820555.377187015,-8.450833862642915,10.724054168690012,0.14450517573809205
2036 Jan 28 22:37:37,2036 Jan 29 00:16:29,Partial,2036 Jan 28 22:37:37,-95656048.27072655,112113371.6052715,-6997.243361088956,-23.152502507776443,-19.458194175852,0.0024178887926281927,-95394410.20533897,111804108.05477571,2881.899118427181,-22.419176638574314,-18.821424890292256,-0.08433487139684198,0.0,0.0,0.0,0.0,0.0,0.0,452236499.5479243,596015636.2848423,-12593169.54930564,-10.569731417521968,8.521987818875552,0.20105300775034837
2036 Feb 27 16:29:49,2036 Feb 27 18:25:34,Partial,2036 Feb 27 16:29:49,-139730615.39530528,49421104.215896316,-2500.7092316699554,-10.41505947852148,-28.213683490467997,0.0029411480201142538,-139356025.5978697,49284316.69239787,-11596.738547148852,-10.108790785977174,-27.27546069252183,-0.08450839256561708,0.0,0.0,0.0,0.0,0.0,0.0,424609604.5865569,617285632.1167427,-12063488.046019087,-10.926369420292831,8.028441378412058,0.21108257653204676
2036 Jul 23 21:09:52,2036 Jul 24 00:34:04,Partial,2036 Jul 23 21:09:52,83699866.86769891,-126702166.01026005,8033.422669377452,24.397807141832846,16.32051197929225,-0.0023581636731253176,83507519.13394305,-126400863.8276004,45.05396426486228,23.4764944303511,15.726046707121826,0.09611658555495724,0.0,0.0,0.0,0.0,0.0,0.0,276101722.6126295,702949400.3357968,-9097044.409501739,-12.32450330070171,5.39699194498173,0.2532955101611799
2036 Aug 22 04:41:39,2036 Aug 22 07:10:33,Partial,2036 Aug 22 04:41:39,132967951.14192912,-71895761.4522301,4065.9313960644317,13.703122698728716,26.111954940487784,-0.0029500308612288367,132655486.49300078,-71720681.66301395,12170.534201934866,13.15923339893743,25.162150402676385,0.09528413538297172,0.0,0.0,0.0,0.0,0.0,0.0,244625003.75962287,715919938.3634942,-8446750.729028758,-12.527420918611355,4.844235926076998,0.2601307744162317
2037 Jan 16 21:04:43,2037 Jan 17 02:21:32,Annular,2037 Jan 16 21:04:43,-71763306.39195164,128522217.57623437,-8215.848957200138,-26.503388932798575,-14.642108275227786,0.0021337782856043334,-71574178.7598954,128167127.88159315,-2184.614012812411,-25.62828603215303,-14.205067754088684,-0.08683012026648697,0.0,0.0,0.0,0.0,0.0,0.0,80057143.93175356,759581216.1572881,-4946556.022208904,-13.15834975424892,1.98470376689879,0.286121743909791
2037 Jul 13 13:33:58,2037 Jul 13 18:47:12,Total,2037 Jul 13 14:33:49,60711515.37435093,-139312628.62494752,8937.531306610532,26.852570142627812,11.79930035844884,-0.002060836567975684,60572728.51528363,-138971408.53179646,5306.989552612911,25.8804047622781,11.361621696956647,0.0962814173339865,0.0,0.0,0.0,0.0,0.0,0.0,-122398213.80932067,763480649.3727528,-433567.9923298103,-13.06527216803991,-1.458417743482028,0.29834740165436835
2038 Jan 06 01:36:32,2038 Jan 06 07:24:19,Annular,2038 Jan 06 01:36:32,-45757662.719789684,139818056.5526908,-8994.495018092093,-28.80786109275182,-9.381498663718554,0.00186576943902809,-45647653.795932636,139450391.75075576,-7546.668054576481,-27.813514411324377,-9.130659391338625,-0.09262321195187773,0.0,0.0,0.0,0.0,0.0,0.0,-315451624.39993024,716416660.6760794,4080797.533796735,-12.120793075007228,-4.660626009871127,0.29051728913985875
2038 Jul 03 01:35:26,2038 Jul 03 07:13:59,Annular,2038 Jul 03 01:35:26,35438905.052532345,-147821037.72179183,9532.460784954626,28.512502255709943,6.840220547763872,-0.0016890875873614363,35357804.738852136,-147440884.02600318,10971.726942651803,27.532824920315733,6.585815370483021,0.09148010727216259,0.0,0.0,0.0,0.0,0.0,0.0,-489707757.07084215,622439840.1866428,8369542.635882597,-10.42884549388653,-7.478468814061477,0.2643767082338521
2038 Dec 26 14:04:03,2038 Dec 26 18:59:33,Total,2038 Dec 26 15:10:58,-18938951.761140335,145894074.595403,-9479.457115260877,-30.03845594094234,-3.9474530375450487,0.001589408224450315,-18901294.59996029,145531884.21846887,-12645.29775294463,-28.963346262976188,-3.8666185883740836,-0.09797969262540678,0.0,0.0,0.0,0.0,0.0,0.0,-632151247.5565403,490486856.7781762,12104363.332633158,-8.166832386196315,-9.72551323544415,0.2231035302062118
2039 Jun 22 07:31:43,2039 Jun 22 11:26:29,Partial,2039 Jun 22 07:31:43,8418611.948581047,-151741161.32996917,9943.382305286166,29.28727794350467,1.541666845557166,-0.0012964373654930001,8403248.546711756,-151337018.71684697,16931.765324290445,28.316554424645744,1.4857446055564738,0.08660456790768467,0.0,0.0,0.0,0.0,0.0,0.0,-737240751.6046885,327854137.53102666,15130980.906768836,-5.463073841418319,-11.343019173904505,0.16934082730046657
2039 Nov 16 21:14:54,2039 Nov 16 23:44:14,Partial,2039 Nov 16 21:14:54,80417104.8880107,124048345.83591871,-8752.113433018516,-25.490100222361608,16.106136001790176,0.00022090617837644552,80218303.60491857,123748539.65518098,316.966387113275,-24.570186895490135,15.520766252196292,-0.09713173732249693,0.0,0.0,0.0,0.0,0.0,0.0,-791410105.3353186,177532682.44109455,16967315.127329864,-3.011541855811531,-12.15424064283466,0.11786351902187792
