Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2034 Mar 20 07:45:22,2034 Mar 20 13:00:32,Total,2034 Mar 20 10:22:59,-148969181.7772399,1561511.539701577,698.1502513399677,-0.7966784923602019,-29.912283318275524,0.002905439380682949,-148607678.49347073,1548324.561335197,3416.113059424587,-0.7852717468420093,-28.82771844052156,-0.09745458311313661,0.0,0.0,0.0,0.0,0.0,0.0
2034 Sep 12 13:32:43,2034 Sep 12 19:16:22,Annular,2034 Sep 12 16:24:29,148034723.20414734,-27451824.5053382,773.309362280692,4.950280445170975,29.19071599036887,-0.0027878051688599802,147651762.98998785,-27371340.546372242,-2600.738634803613,4.702338132304139,28.21617914499252,0.08935207959559582,0.0,0.0,0.0,0.0,0.0,0.0
2035 Mar 09 20:27:55,2035 Mar 10 01:54:38,Annular,2035 Mar 09 23:11:20,-145673060.9223187,29057597.37815753,-814.8348133581002,-6.3138679706128995,-29.33760945607879,0.0028417256453074215,-145302636.02570274,28973831.016420104,-2715.4358971288975,-6.131154658710961,-28.318008521788325,-0.09244310189564392,0.0,0.0,0.0,0.0,0.0,0.0
2035 Sep 01 23:21:49,2035 Sep 02 04:41:17,Total,2035 Sep 02 02:01:31,140919600.67544833,-54151115.183639266,2259.5275752475777,10.206458868201828,27.70757283120991,-0.00280483919131952,140577277.5318384,-54009193.65259528,3746.7431481901976,9.763910253984234,26.74412186090861,0.09523598650728254,0.0,0.0,0.0,0.0,0.0,0.0
2036 Feb 27 02:57:56,2036 Feb 27 06:51:11,Partial,2036 Feb 27 04:54:36,-137073756.50728586,56165983.55538038,-2328.952613091858,-11.783519081290997,-27.687600553622854,0.002699835813149441,-136706792.41183606,56007974.19174745,-9345.538758517941,-11.423930464826226,-26.770549607427196,-0.08607741926128475,0.0,0.0,0.0,0.0,0.0,0.0
2036 Jul 23 09:35:59,2036 Jul 23 11:36:32,Partial,2036 Jul 23 10:36:16,77675793.46104431,-130622279.69562957,7041.275576070662,25.131544765480974,15.121436107962891,-0.002168306594266583,77495517.24395412,-130313513.37590414,-2274.6507164945538,24.187808959157778,14.563659385759912,0.09506523211955646,0.0,0.0,0.0,0.0,0.0,0.0
2036 Aug 21 15:40:01,2036 Aug 21 19:20:37,Partial,2036 Aug 21 17:30:18,129402728.89969331,-78434057.93485111,3634.8817912505347,14.964000900194668,25.37512778391143,-0.002718494171177174,129100526.5072384,-78242170.45469727,9895.981373253759,14.369763083890431,24.45535677872774,0.0968722320819379,0.0,0.0,0.0,0.0,0.0,0.0
2037 Jan 16 07:49:24,2037 Jan 16 12:06:08,Partial,2037 Jan 16 09:57:44,-64852823.321352884,132109783.84609759,-7179.016064627078,-27.236363732619704,-13.243298052336302,0.0019615952265443423,-64681364.93252012,131746456.21292962,680.1413734782433,-26.33914542752563,-12.850102098540084,-0.08602010429597082,0.0,0.0,0.0,0.0,0.0,0.0
2037 Jul 13 00:21:06,2037 Jul 13 05:10:48,Total,2037 Jul 13 02:46:00,53490775.15584909,-142355272.53424907,7789.185828029115,27.41354178187188,10.371749312888472,-0.001917964795793505,53368656.03242837,-142006989.72182485,2422.806394386108,26.42300705198805,9.98268876278382,0.09570110620079676,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jan 05 11:08:20,2038 Jan 05 16:43:36,Annular,2038 Jan 05 13:55:54,-37651819.091119565,142206686.9075875,-7846.046036864133,-29.293795949256552,-7.738227178600379,0.0017368939620364212,-37562850.75919165,141834442.03585082,-4347.474242118233,-28.284141642431067,-7.543575878817829,-0.09233991074672464,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jul 02 10:44:18,2038 Jul 02 16:34:22,Annular,2038 Jul 02 13:39:24,27154009.35338956,-149650187.8772702,8289.650074562822,28.838584148336913,5.2096290581223625,-0.0015821156526825047,27094160.651356827,-149265152.2743397,7637.9665745177235,27.848450947337263,5.011908908926679,0.09167910883543998,0.0,0.0,0.0,0.0,0.0,0.0
2038 Dec 25 22:29:42,2038 Dec 26 03:47:28,Total,2038 Dec 26 01:08:33,-9884708.84826327,146803090.37089124,-8205.248209176869,-30.219635594245013,-2.1127311780076834,0.0014976990075626952,-9870045.320711704,146440006.92584404,-9164.227342931674,-29.139462413322327,-2.0989567607561996,-0.09854828642710821,0.0,0.0,0.0,0.0,0.0,0.0
2039 Jun 21 14:46:09,2039 Jun 21 19:56:23,Annular,2039 Jun 21 17:21:17,-744958.3903885531,-152026586.7938632,8515.972313789402,29.316608917774644,-0.2573187031790312,-0.0012250200026590252,-734127.2855657896,-151621843.2671691,13033.845311213208,28.345481029990033,-0.24785090761373266,0.08776611136781524,0.0,0.0,0.0,0.0,0.0,0.0
2039 Dec 15 14:28:19,2039 Dec 15 18:35:08,Total,2039 Dec 15 16:31:44,17738295.41969854,146176439.336457,-8270.400025058198,-30.07009958616265,3.4791302687581416,0.001183940934673298,17687194.082697593,145823269.8604293,-13602.910405692332,-28.981799246442552,3.3295649962220453,-0.09902108175592612,0.0,0.0,0.0,0.0,0.0,0.0
2040 May 11 02:02:37,2040 May 11 05:41:10,Partial,2040 May 11 03:51:52,-95884054.95979685,-116779480.14922507,7204.8307813285855,22.547794683900328,-19.02302653615456,-0.00012431554965565354,-95629229.39343476,-116477402.04444766,-1219.425527981292,21.812587419508095,-18.35156956768597,0.0883072011526731,0.0,0.0,0.0,0.0,0.0,0.0
2040 Nov 04 17:16:45,2040 Nov 04 21:19:48,Partial,2040 Nov 04 19:18:19,109333157.33224443,100251379.5983833,-6337.309389679955,-20.625809677738307,21.854358497725958,2.8464313219331135e-05,109050558.97745179,100000889.57050134,1215.531710436466,-19.902859228136098,21.104678167401545,-0.09451293768104703,0.0,0.0,0.0,0.0,0.0,0.0
2041 Apr 30 09:20:11,2041 Apr 30 14:41:16,Total,2041 Apr 30 12:00:41,-115420873.00784808,-96899863.34049067,6136.528825057933,18.67737470832115,-22.936714639040325,2.7020262454370047e-05,-115128376.19802563,-96666201.3527983,2460.4587834496906,18.057033737303353,-22.089446121593554,0.09589479220617725,0.0,0.0,0.0,0.0,0.0,0.0
2041 Oct 24 22:51:17,2041 Oct 25 04:43:00,Annular,2041 Oct 25 01:47:11,126830750.97109047,77757192.18666294,-5118.46695540864,-16.060803405740863,25.29548651809605,-0.0002312516366061829,126486457.3704569,77557061.69926573,-1645.5476064002617,-15.536500564183543,24.457893050085723,-0.0914154238669116,0.0,0.0,0.0,0.0,0.0,0.0
2042 Apr 19 23:50:14,2042 Apr 20 05:00:54,Total,2042 Apr 20 02:25:33,-130600109.16780643,-74348538.67775823,4894.38449517735,14.259612945721573,-26.011442259292654,0.0001611924832505255,-130283272.6240284,-74179331.96079126,5919.567753123943,13.760525633331941,-25.040516882703752,0.10123429622915839,0.0,0.0,0.0,0.0,0.0,0.0
2042 Oct 13 23:10:12,2042 Oct 14 05:16:00,Annular,2042 Oct 14 02:13:06,139920805.32701737,51906001.858929,-3680.837375407442,-10.849097967013295,27.829495924802885,-0.00042192618645198936,139536381.61786318,51773984.61396495,-4731.6101734333,-10.537754999594357,26.913370463295045,-0.0900131564566132,0.0,0.0,0.0,0.0,0.0,0.0
2043 Apr 09 17:07:04,2043 Apr 09 21:04:17,Partial,2043 Apr 09 19:05:42,-141379864.30157006,-49630016.61801522,3505.689968394159,9.387083272578055,-28.231697806683187,0.0003391433709951369,-141038341.29066154,-49518486.413993225,9250.079200967008,9.027063315477312,-27.20122719104685,0.09925688434864205,0.0,0.0,0.0,0.0,0.0,0.0
2043 Oct 03 00:58:35,2043 Oct 03 05:29:38,Partial,2043 Oct 03 03:14:04,147737383.07089114,24264484.542032983,-2110.997129251681,-5.313588477179491,29.296409388220795,-0.0005178866996165755,147345587.72668856,24208320.75626521,-7885.068304623825,-5.207832447079352,28.307848369603924,-0.09150466791073082,0.0,0.0,0.0,0.0,0.0,0.0
2044 Feb 28 18:20:06,2044 Feb 28 22:51:48,Annular,2044 Feb 28 20:36:00,-138723948.17883816,52125672.42585276,-2092.809911541164,-10.966531636903792,-28.00883871586265,0.0005114166899727365,-138365314.2467404,51983368.51385773,-9028.375861116945,-10.630992991299559,-27.045675247551717,0.09342249030125965,0.0,0.0,0.0,0.0,0.0,0.0
2044 Aug 22 23:18:15,2044 Aug 23 03:33:54,Total,2044 Aug 23 01:26:03,131122888.15636435,-75438673.9565985,3450.7397261117076,14.378325438628956,25.720736793128214,-0.00035986892650379144,130809514.21579118,-75250192.69977148,10164.358979653174,13.794220008311676,24.819856537800415,-0.09667443478713185,0.0,0.0,0.0,0.0,0.0,0.0
2045 Feb 16 21:08:02,2045 Feb 17 03:12:31,Annular,2045 Feb 17 00:10:19,-125636048.9383299,77894301.44899121,-3664.5803624808805,-16.187828248194307,-25.43949163538481,0.0004292753533057972,-125298271.09062865,77673606.79671489,-6487.655831604455,-15.671904784617881,-24.61202692177584,0.09056052738991938,0.0,0.0,0.0,0.0,0.0,0.0
2045 Aug 12 15:15:33,2045 Aug 12 20:27:14,Total,2045 Aug 12 17:51:23,115964375.91333771,-97613924.6494815,4836.434139399726,18.70834755634966,22.68894655091156,-0.0001513319047551795,115697240.63755608,-97376662.51283562,7006.094762660462,17.980389739141764,21.868361390152632,-0.10153572384103537,0.0,0.0,0.0,0.0,0.0,0.0
2046 Feb 05 20:22:02,2046 Feb 06 02:22:49,Annular,2046 Feb 05 23:22:24,-107524072.99643998,100992988.01252921,-5116.946438390895,-20.88733275145575,-21.833007599429255,0.0002528677919838127,-107236124.74214305,100708976.9621694,-3555.2870882529287,-20.192062499445125,-21.15263293797773,0.09031318428795289,0.0,0.0,0.0,0.0,0.0,0.0
2046 Aug 02 07:59:29,2046 Aug 02 13:00:36,Total,2046 Aug 02 10:30:04,97184512.87400608,-116636030.4888971,6067.30394004802,22.41171734370263,18.966561640013147,4.611148593752049e-06,96957945.86324911,-116349408.68127763,3449.603778340785,21.592075129630913,18.271796394825227,-0.09863349426482398,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jan 25 23:39:44,2047 Jan 26 03:57:31,Partial,2047 Jan 26 01:48:35,-85568470.27401961,119885815.27421115,-6354.716671710676,-24.74161244645122,-17.423984085315844,-7.176950129391197e-06,-85349494.04266712,119565455.0331853,-303.0933714623597,-23.881474811477926,-16.886409515274956,0.09275683953736306,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jun 23 09:36:59,2047 Jun 23 12:31:32,Partial,2047 Jun 23 11:04:18,3874659.8740543905,-151995662.41752958,8435.30235664443,29.30758206409096,0.6485282991057325,0.0008885807644417252,3868576.169049719,-151600852.40611666,17477.869991369735,28.3125886002803,0.5968329262878923,-0.08871317620664668,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jul 22 21:25:45,2047 Jul 23 00:08:45,Partial,2047 Jul 22 22:47:18,75049072.17154218,-132166925.51202719,7129.818613078695,25.430794378530763,14.60474586470554,0.00013428522274771577,74863913.90199164,-131829788.34417707,-1090.3927828013968,24.558091022592944,14.071232784804767,-0.09031925539894167,0.0,0.0,0.0,0.0,0.0,0.0
2047 Dec 16 22:05:26,2047 Dec 17 02:00:22,Partial,2047 Dec 17 00:02:53,14210111.816141572,146542318.08254215,-8248.07835766509,-30.147863041228184,2.7657122699463605,-0.0011754916630496229,14168906.102860276,146184895.73907948,-15539.165870195859,-29.067660543466758,2.6174953821203326,0.09660884855229623,0.0,0.0,0.0,0.0,0.0,0.0
2048 Jun 11 10:23:02,2048 Jun 11 16:03:22,Annular,2048 Jun 11 13:13:13,-24409103.172081705,-149932080.8937763,8523.494378422549,28.929644154219012,-4.900068233381562,0.0011939402995489912,-24335258.09975471,-149532521.59562516,13367.030469767473,27.97750932040203,-4.727769969677778,-0.0876610193682758,0.0,0.0,0.0,0.0,0.0,0.0
2048 Dec 05 13:14:34,2048 Dec 05 18:22:45,Total,2048 Dec 05 15:48:41,41437320.16419371,141470060.47978407,-8158.647615519131,-29.085425200269086,8.266279418165796,-0.0015314888123312683,41327809.34201623,141128935.01332355,-11451.023115314636,-28.038361638493335,7.947703996227075,0.09958111897620674,0.0,0.0,0.0,0.0,0.0,0.0
2049 May 31 11:13:49,2049 May 31 17:15:10,Annular,2049 May 31 14:14:27,-51819328.67659611,-142557669.73571196,8314.652719259606,27.523907792700452,-10.292875025550462,0.0015332907058394415,-51673733.65828937,-142186172.1145279,8387.46215671164,26.618135345804642,-9.903553351727846,-0.08962420368461138,0.0,0.0,0.0,0.0,0.0,0.0
2049 Nov 25 03:04:56,2049 Nov 25 08:31:38,Hybrid,2049 Nov 25 05:48:20,67353458.7065289,131419822.0839592,-7786.005897047229,-27.00641784865673,13.48122826508873,-0.0017896139138351272,67174758.9744823,131092613.6012332,-6709.376606136432,-26.060585665404147,13.0150815875066,0.09545529421810092,0.0,0.0,0.0,0.0,0.0,0.0
2050 May 20 18:37:14,2050 May 20 23:14:46,Hybrid,2050 May 20 20:55:57,-76792563.7489867,-130472011.64740138,7828.968346133438,25.198878997389052,-15.228668466730223,0.0018737909705650875,-76592902.45973141,-130149654.99934262,2961.698060579194,24.34107508703675,-14.645778861868244,-0.09337809190580805,0.0,0.0,0.0,0.0,0.0,0.0
2050 Nov 14 11:37:24,2050 Nov 14 15:59:01,Partial,2050 Nov 14 13:48:15,91376054.35214807,116433327.18010315,-7132.613063788245,-23.9285457335842,18.287268630515246,-0.0019932637331636707,91126764.13644417,116128441.05168474,-1050.7313247294915,-23.129894794215524,17.686312066966696,0.08834060195350074,0.0,0.0,0.0,0.0,0.0,0.0
2051 Apr 11 00:22:28,2051 Apr 11 04:22:46,Total,2051 Apr 11 02:22:37,-140254795.76054952,-52887831.36751003,3667.7913887709387,10.030747585752147,-27.997467637549676,0.0027213704286411216,-139918060.18830344,-52768103.963265024,10665.870311263523,9.672051554994349,-26.960951773905247,-0.09625194453732165,0.0,0.0,0.0,0.0,0.0,0.0
