Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z
2050 Apr 22 12:01:31,2050 Apr 22 15:33:27,Partial,2050 Apr 22 12:01:31,-120064420.5502215,-90787011.00549953,6961.965921021557,17.503149533449186,-23.88821013129812,0.0028840325080133,-119765532.72303656,-90567964.0657999,15029.194728187205,16.91139708433923,-23.00822269230106,-0.0910800622104555,0.0,0.0,0.0,0.0,0.0,0.0,-472960382.97075754,634120138.7408193,7946357.91514848,-10.633946007814968,-7.2108868359695615,0.26785223402287256
2050 May 21 23:09:40,2050 May 22 00:49:01,Partial,2050 May 21 23:09:40,-62626112.559723444,-137938947.93112049,10558.364800540332,26.667374566280323,-12.433916880920563,0.001990884468650556,-62465114.077341646,-137593417.9181267,1431.779084403186,25.751312589663932,-11.959212892714165,-0.0906696500500924,0.0,0.0,0.0,0.0,0.0,0.0,-499612776.8111173,615218484.4391875,8621133.007959284,-10.302574678404316,-7.636503186019769,0.2622079616190184
2050 Oct 17 00:16:29,2050 Oct 17 04:09:35,Partial,2050 Oct 17 00:16:29,130666599.80868699,71321790.36123635,-5573.387875286451,-14.757390842857795,26.055018821621424,-0.002991752031200258,130311948.13435571,71134521.53533582,-13843.743811817214,-14.276699027701707,25.19981344912243,0.08581621189106255,0.0,0.0,0.0,0.0,0.0,0.0,-619678552.8523078,504974110.51028746,11765165.285669591,-8.411358469778587,-9.53093522084345,0.22776684638646952
2051 Apr 12 03:28:06,2051 Apr 12 08:32:41,Total,2051 Apr 12 04:25:01,-133814743.93244968,-68019572.61853622,5474.5870139841745,13.031484922453659,-26.685080354329052,0.003200673618650573,-133491714.38170882,-67865585.5860615,8958.191012902887,12.570283988003562,-25.691446068222795,-0.09766746206096948,0.0,0.0,0.0,0.0,0.0,0.0,-728515742.5109348,345401530.7266908,14862890.778181458,-5.751782874833685,-11.210515354658492,0.17524755807171732
2051 Oct 06 00:16:36,2051 Oct 06 06:11:13,Annular,2051 Oct 06 00:16:36,142275535.4978569,45323180.87994304,-3823.479898134839,-9.523277033681993,28.293170321743474,-0.0031995681304508635,141886196.18327174,45208737.591286555,-7844.172911290549,-9.261116915395412,27.36011543231341,0.08602410565027474,0.0,0.0,0.0,0.0,0.0,0.0,-794252817.6400055,165659613.74423635,17080242.344986353,-2.8191722419206524,-12.195828762577566,0.11373382556885674
2052 Mar 31 20:59:10,2052 Apr 01 02:11:21,Total,2052 Mar 31 21:56:09,-143275081.53450045,-43316722.78878773,3779.579005742147,8.150968842818283,-28.645534497668898,0.0033862268599520197,-142926540.5003315,-43221486.87891273,2631.6394261063115,7.837893821944558,-27.605869445841986,-0.09704128949501414,0.0,0.0,0.0,0.0,0.0,0.0,-814056408.0687445,-24760859.498953093,18314325.398198593,0.24859489120730824,-12.465455789910026,0.04622460495164775
2052 Sep 24 03:20:42,2052 Sep 24 09:11:14,Annular,2052 Sep 24 03:20:42,148692790.40418345,18006031.717250016,-1846.0299555038685,-4.059071016607392,29.4837992968932,-0.003387237108849103,148302394.1952107,17968712.632792633,-1070.6462017143178,-4.003976594289768,28.481867399221624,0.08942144055822747,0.0,0.0,0.0,0.0,0.0,0.0,-787253570.873771,-212104146.78604186,18493020.99031371,3.2528502371977432,-12.021083512097311,-0.022830578041394597
2053 Mar 21 11:55:17,2053 Mar 21 15:52:00,Partial,2053 Mar 21 11:55:17,-148272186.0271209,-16981348.624546282,1812.4000328828026,2.9164690475926873,-29.72675140142695,0.0034312160320639305,-147895225.54028714,-16945745.499980643,-4566.171003008088,2.7715526963192696,-28.698043206265474,-0.08991277081739749,0.0,0.0,0.0,0.0,0.0,0.0,-714802750.7348818,-389411954.117491,17608781.32864023,6.106953753144263,-10.877987112323176,-0.09142956364780427
2053 Sep 13 14:20:38,2053 Sep 13 18:30:11,Partial,2053 Sep 13 14:20:38,149941931.75607407,-9097786.249495722,293.7308333870168,1.3294836991163765,29.645482981821353,-0.0034962163889578853,149571772.7815108,-9067324.860698115,5994.562846658824,1.2032500011998448,28.595033298988856,0.09340113254336542,0.0,0.0,0.0,0.0,0.0,0.0,-602421432.8473454,-542258737.2824175,15729667.281010343,8.5999748698555,-9.11354568286939,-0.15453107545473252
2054 Feb 09 01:24:55,2054 Feb 09 06:04:11,Partial,2054 Feb 09 01:24:55,-122515151.4814971,82578397.39441206,-6317.276829385607,-17.13709842651145,-24.82837870494536,0.0030521188487295575,-122183077.92414534,82346387.14309555,1043.8956364868095,-16.591781417518074,-24.024802830912076,-0.08528688104976388,0.0,0.0,0.0,0.0,0.0,0.0,-480487349.8652392,-647210527.293925,13437835.775417827,10.351404015251532,-7.188800676059137,-0.201710743074375
2054 Aug 04 22:58:16,2054 Aug 05 03:23:07,Total,2054 Aug 05 00:10:07,112822942.72206493,-101192314.67909686,7874.859786287031,19.428108183473096,22.08136503614737,-0.0029788438832788287,112561992.14895399,-100947988.05672373,1837.2154679830114,18.6833484627151,21.27672808661306,0.09695828749282895,0.0,0.0,0.0,0.0,0.0,0.0,-309574008.9103389,-736756313.412726,9986305.513002377,11.90833006763331,-4.458224098295329,-0.2478818396967495
2055 Jan 29 01:02:24,2055 Jan 29 07:04:49,Annular,2055 Jan 29 01:02:24,-103949198.40107687,104591466.00343582,-8151.01474415128,-21.620349714690146,-21.123034320098498,0.002785109843092585,-103672274.06953773,104299341.4466068,-5064.426578574576,-20.894213240397203,-20.468500203569988,-0.08730593819199282,0.0,0.0,0.0,0.0,0.0,0.0,-119769267.88403995,-781708190.7637976,5926866.4110616585,12.778914278797576,-1.3712492078560645,-0.2801855852388581
2055 Jul 25 15:40:20,2055 Jul 25 21:05:54,Total,2055 Jul 25 16:36:44,93839799.6722181,-119287117.86354291,9320.541344460731,22.953386620142382,18.320601382048224,-0.0026664627567595644,93619749.09905714,-118991741.89966884,7878.252834403377,22.122683194833957,17.652132937497637,0.09596864632788767,0.0,0.0,0.0,0.0,0.0,0.0,78045680.9462342,-777644620.5705578,1484624.7652697063,12.86457834790941,1.9175480335301045,-0.2957612692489758
2056 Jan 18 05:57:22,2056 Jan 18 11:34:06,Annular,2056 Jan 18 05:57:22,-81944810.67588897,122349585.8714557,-9536.12734928373,-25.245301288430326,-16.69865520824619,0.0024943523236953345,-81739223.82303219,122025055.39154604,-11094.30447224013,-24.357213553390796,-16.18805562505639,-0.09221865948555245,0.0,0.0,0.0,0.0,0.0,0.0,269631307.44627017,-723340102.8157575,-3026996.7063639374,12.105615974073952,5.181557943541543,-0.2923458375939324
2056 Jul 14 03:59:48,2056 Jul 14 09:05:48,Annular,2056 Jul 14 03:59:48,71607954.01999907,-133991859.33296287,10431.571299098467,25.81468348569425,13.940083431407045,-0.0022570361682860336,71432846.67211583,-133644948.9334142,14292.462008876228,24.931954774053064,13.444174467933061,0.09014514648511249,0.0,0.0,0.0,0.0,0.0,0.0,444310443.72356546,-619759051.8407235,-7365093.832971586,10.479292932826924,8.235456795378512,-0.26864601524480347
2057 Jan 06 18:44:06,2057 Jan 06 22:35:46,Partial,2057 Jan 06 18:44:06,-57751480.42611008,135331826.10346103,-10556.64326130886,-27.89496730523083,-11.811426137143444,0.002177309282935666,-57615489.10585097,134993717.7468188,-16709.91103339961,-26.884354245929586,-11.43817029239765,-0.09620766161677946,0.0,0.0,0.0,0.0,0.0,0.0,586748681.8687212,-473833407.0826926,-11157847.705290254,8.065835137495277,10.791220052874772,-0.22527537829898647
2057 Jun 03 18:44:46,2057 Jun 03 22:19:27,Partial,2057 Jun 03 18:44:46,-27647421.572439045,-149263448.20963758,12042.884852681056,28.834047154248996,-5.539994501436075,-0.0006637201160530914,-27568562.35039865,-148864775.5814851,3362.8668383319614,27.885693193294145,-5.348676175092754,0.0861936622320292,0.0,0.0,0.0,0.0,0.0,0.0,674098821.9148088,-324977131.0905283,-13730381.869557846,5.528062903199699,12.397570106238776,-0.17517158401359134
2057 Nov 28 00:14:01,2057 Nov 28 04:26:40,Total,2057 Nov 28 01:43:49,44142604.937492765,140674542.27973914,-11529.100304107807,-28.918651529770894,8.814099506063707,0.0005533357993226121,44028146.56740154,140333585.79281482,-4786.98698324184,-27.87817583672992,8.487328783770508,-0.09864986060711411,0.0,0.0,0.0,0.0,0.0,0.0,732614208.8737748,-125416696.74750844,-15868478.273550278,2.0551122091796286,13.507691845099117,-0.10209283235579877
2058 May 23 20:20:22,2058 May 24 02:02:34,Annular,2058 May 23 20:20:22,-54355596.07147463,-141494989.0456581,11676.406582865136,27.350420084381742,-10.801841155845267,-0.00028216093061699183,-54205082.69769305,-141128518.29774338,7687.395723692646,26.446537931949766,-10.390414719431146,0.09051728045245383,0.0,0.0,0.0,0.0,0.0,0.0,736021610.7182436,83084574.87509896,-16810901.034538273,-1.6181937055077071,13.612619124016796,-0.020348643869863074
2058 Nov 17 13:52:56,2058 Nov 17 19:26:17,Annular,2058 Nov 17 13:52:56,69406935.48969947,130371681.21047291,-10920.191470019556,-26.78902760100969,13.898108929261758,7.616402416661718e-05,69221757.42762256,130044129.60153672,-8347.354585628778,-25.857950661894005,13.423223917749983,-0.09646038952766293,0.0,0.0,0.0,0.0,0.0,0.0,683296618.5703267,286261918.06706774,-16475431.568691805,-5.204414178960433,12.679550562774295,0.06375257357721414
2059 May 13 05:24:02,2059 May 13 10:51:56,Total,2059 May 13 06:25:16,-78537540.8856276,-129306447.09412771,10853.08028088868,25.002839332297455,-15.587200464734787,8.014860683327323e-05,-78334248.0225296,-128990532.4829344,11949.489289284542,24.14716330690262,-14.984740214830477,0.09669483114836949,0.0,0.0,0.0,0.0,0.0,0.0,579114710.9749552,466558453.2766757,-14893775.998345597,-8.355597569972245,10.801347572848101,0.14205438481169533
2059 Nov 06 21:39:52,2059 Nov 07 03:23:07,Annular,2059 Nov 06 21:39:52,92840775.42227198,115287918.87315336,-9710.387857044529,-23.69333929091766,18.586054735593788,-0.000415655701421651,92584302.89914009,114984902.6793151,-11930.169642648209,-22.91409293939442,17.97308115658286,-0.09165401026709442,0.0,0.0,0.0,0.0,0.0,0.0,430691691.74040556,612771492.5421634,-12180768.401984623,-10.850939769814243,8.13712144562777,0.2089435615106396
2060 Apr 02 14:49:44,2060 Apr 02 16:04:22,Partial,2060 Apr 02 14:49:44,-140638445.9199656,-51642122.75783825,4539.099885885845,9.800434120523283,-28.094375967525053,0.0011694336970350947,-140302878.3525678,-51520405.94766486,-5120.9915722174155,9.430619937506856,-27.06044342151974,0.09775797729858199,0.0,0.0,0.0,0.0,0.0,0.0,282418569.2295212,700149627.7143319,-9226726.746545888,-12.280297560470455,5.50802217610469,0.2518439679413176
2060 May 01 21:35:13,2060 May 02 01:23:43,Partial,2060 May 01 21:35:13,-99608862.95007773,-113429450.26855952,9491.271889348174,21.924356433973927,-19.781504031337146,0.0004349594981931623,-99365734.43328032,-113164162.2268646,15533.260205019058,21.13363655677654,-19.031548607110167,0.09973088686777921,0.0,0.0,0.0,0.0,0.0,0.0,251082032.51476866,713389525.2209476,-8580689.650794927,-12.488116054097706,4.95735627384061,0.2587817104926673
2060 Oct 26 00:10:32,2060 Oct 26 03:58:56,Partial,2060 Oct 26 00:10:32,113401889.2164251,95740438.25803468,-7980.301164839967,-19.70564270562353,22.666280624264036,-0.0008242587746270882,113086920.83648579,95483481.128036,-15245.256212222612,-19.092771396111353,21.91746382206798,-0.08848163823975899,0.0,0.0,0.0,0.0,0.0,0.0,53354987.0212113,763137331.8219802,-4363937.035189907,-13.198546793121297,1.525868611846807,0.2889281898146886
2061 Mar 23 06:17:24,2061 Mar 23 10:54:01,Total,2061 Mar 23 07:31:34,-147152868.64342612,-25724248.001115926,2269.2128738728397,4.657997591626672,-29.47530340403294,0.001271367099909391,-146792405.26304847,-25669188.698687732,-3608.254052045575,4.462799959476839,-28.41658420471132,0.09968599703007913,0.0,0.0,0.0,0.0,0.0,0.0,-115640767.12027036,764205485.5904942,-587744.5165948584,-13.08303450623527,-1.344985885110089,0.29827153387268884
2061 Sep 15 10:46:56,2061 Sep 15 15:27:24,Annular,2061 Sep 15 10:46:56,150077610.4429981,-96728.48391279054,-127.51641250994021,-0.4552128600188531,29.699019263837943,-0.0013799356396630817,149690705.92936438,-89160.77234830869,6519.596769384809,-0.5206230806193293,28.68421036473471,-0.09261808652777193,0.0,0.0,0.0,0.0,0.0,0.0,-308843548.01713187,718922505.453943,3922587.7055278807,-12.167784431028082,-4.552271762962703,0.2911207500059178
2062 Mar 12 18:29:00,2062 Mar 13 00:14:58,Annular,2062 Mar 12 18:29:00,-148938917.3579428,1368302.125502707,2.627752870267026,-0.7496492638959772,-29.918942079746827,0.0013651191859468722,-148554837.73290652,1354983.3580246859,-1381.682670081785,-0.759602239952972,-28.895119914548506,0.0958931765577802,0.0,0.0,0.0,0.0,0.0,0.0,-484306575.11194634,626279068.3016919,8232769.413066614,-10.496217068879986,-7.392322848890468,0.2655234267133915
2062 Sep 04 22:24:20,2062 Sep 05 03:49:10,Total,2062 Sep 04 23:21:07,148050030.70745584,-27031894.16785836,2115.3528405490133,4.879956538962793,29.21526163060333,-0.0012662449226639157,147691031.32942525,-26956555.32559941,3858.2915444346136,4.624772931842048,28.175567982529028,-0.09982338464698008,0.0,0.0,0.0,0.0,0.0,0.0,-627658350.0775385,495787851.5245241,11981854.084694402,-8.256138087056415,-9.655414693097747,0.22481277028858926
2063 Mar 02 00:03:38,2063 Mar 02 05:33:19,Annular,2063 Mar 02 00:03:38,-145632110.00346532,29114512.647525907,-2321.422500747563,-6.3196889105312275,-29.341584564132663,0.0014015152611607758,-145239361.26050055,29026496.87687468,1261.8058842638982,-6.130504249307804,-28.382502949517416,0.09114261943201056,0.0,0.0,0.0,0.0,0.0,0.0,-734388612.9587404,333714464.07423854,15042832.794539897,-5.559511202219255,-11.299808555632813,0.17131567662175326
2063 Aug 25 15:45:55,2063 Aug 25 20:33:27,Total,2063 Aug 25 16:47:34,141442333.42813578,-52522102.36166702,4305.329069107924,9.901950594825097,27.83622746696999,-0.001155733870493784,141110738.60791522,-52389109.11772593,1225.6712466355293,9.492776115179495,26.818343018716142,-0.10223865489714874,0.0,0.0,0.0,0.0,0.0,0.0,-797025552.6671509,153198473.83104455,17194042.335072372,-2.617434925672879,-12.23624252506659,0.10938976327255313
2064 Feb 19 02:06:19,2064 Feb 19 04:42:37,Partial,2064 Feb 19 02:06:19,-137043794.50824142,56185315.07783838,-4711.530954570674,-11.783581408003196,-27.691759178535264,0.0013271910933910576,-136670817.850142,56026943.19014286,3926.9742094281432,-11.393151636330261,-26.802894979665695,0.0887045778436673,0.0,0.0,0.0,0.0,0.0,0.0,-813715540.4372921,-37006609.622838594,18357575.878733024,0.445071002773711,-12.45799528828347,0.04179669395667489
2064 Jul 16 01:33:16,2064 Jul 16 05:01:08,Partial,2064 Jul 16 01:33:16,79394847.7339109,-129476654.66521813,10978.512773281987,24.936512091273354,15.473307452202008,-0.000211116542820525,79204588.05794846,-129156076.01256134,19139.60523843932,24.051962480293543,14.899892766993167,-0.095374539651509,0.0,0.0,0.0,0.0,0.0,0.0,-791801153.9313239,-194482968.57465455,18521544.568111677,2.970274739410187,-12.093908505234168,-0.01620483112946836
2064 Aug 14 10:36:47,2064 Aug 14 12:57:48,Partial,2064 Aug 14 10:36:47,130578289.77297421,-76266453.97154194,6517.274164091354,14.558320978423696,25.631640196470777,-0.0010761098782147663,130266668.28083152,-76078553.9030243,-1836.7039639665013,14.031885918201642,24.690144905947804,-0.09634189509132192,0.0,0.0,0.0,0.0,0.0,0.0,-783639244.4511988,-225018293.5028749,18465810.278939907,3.460116258609556,-11.963436414872932,-0.027705811029953883
2065 Jan 08 13:20:54,2065 Jan 08 18:13:26,Annular,2065 Jan 08 13:20:54,-65918514.3080514,131586207.0976176,-11275.040683612522,-27.128792184585794,-13.46110317463923,5.967292022477717e-05,-65756059.46438483,131244243.0668218,-17161.881305045586,-26.171354503416982,-13.057084798430822,0.09376269890440898,0.0,0.0,0.0,0.0,0.0,0.0,-724479048.6327646,-371636643.8967632,17751411.973751064,5.819492525692863,-11.029891104938223,-0.08436962453018858
2065 Jul 05 10:53:18,2065 Jul 05 16:33:46,Annular,2065 Jul 05 10:53:18,55304242.49336777,-141567147.8037106,12301.138522204721,27.289675911947036,10.736588515364227,0.00016239996738049876,55169558.138851,-141197224.11620417,16022.667994437426,26.364673127289663,10.358314575867048,-0.09192267300544266,0.0,0.0,0.0,0.0,0.0,0.0,-614878439.3390284,-528741574.44588447,15952177.964786917,8.377471029195329,-9.309435887400902,-0.14873819777128117
2065 Dec 29 02:29:48,2065 Dec 29 07:50:53,Total,2065 Dec 29 03:25:53,-40343299.0913514,141468259.92272356,-12380.527501392715,-29.14416522631896,-8.28467992792972,-0.00048198787653087736,-40253690.111107685,141118653.11598402,-13720.87522292874,-28.085229357694423,-8.038673268721668,0.10002324864709329,0.0,0.0,0.0,0.0,0.0,0.0,-470408679.93922454,-654092844.6012635,13240953.717446178,10.468188583326816,-7.028879217631468,-0.20498845808469152
2066 Jun 24 14:18:35,2066 Jun 24 20:19:53,Annular,2066 Jun 24 14:18:35,28834051.14580272,-149251225.0280068,13152.811011290207,28.792020770758096,5.543256343730367,0.0006016709125525347,28766731.212486837,-148850726.0800056,11856.118252270546,27.83864732338127,5.374983509945756,-0.08897266625576458,0.0,0.0,0.0,0.0,0.0,0.0,-297392809.3827391,-741201642.5590428,9732249.005161893,11.988970621951948,-4.26198228685984,-0.25050077967946244
2066 Dec 18 19:26:00,2066 Dec 19 00:15:42,Total,2066 Dec 18 20:29:43,-13795817.232495902,146476034.17472678,-12937.097452490674,-30.156166672724357,-2.905649888320689,-0.0009788623313461025,-13771540.162533363,146119279.0002039,-9812.92505067693,-29.063333356888815,-2.816617840395705,0.1000225981046646,0.0,0.0,0.0,0.0,0.0,0.0,-106584237.57480091,-783009399.7047719,5637303.153574322,12.810253616558974,-1.154366312454734,-0.2817880924111429
2067 Jun 13 17:10:04,2067 Jun 13 21:22:07,Partial,2067 Jun 13 17:10:04,1339559.7060818444,-151945578.03014642,13452.042422543562,29.332348076632385,0.15160923128106044,0.001086723230697418,1343570.1380141126,-151545229.82251123,6961.249932311975,28.350648064558044,0.18947149161137883,-0.08859281408104043,0.0,0.0,0.0,0.0,0.0,0.0,90508479.17486367,-775683731.0892837,1197653.191532759,12.841824084469161,2.1273556555397124,-0.29612363519004936
2067 Nov 08 22:59:41,2067 Nov 09 01:09:59,Partial,2067 Nov 08 22:59:41,85057794.73940913,120995604.38692231,-10498.718051828235,-24.863847126411684,17.03200191571607,-0.002631031519165437,84836135.23021011,120685233.65923013,-19941.228504990453,-23.999953502099316,16.468245589973524,0.0898728048245938,0.0,0.0,0.0,0.0,0.0,0.0,251631927.79740238,-730779630.4735434,-2593420.0302280476,12.21684236167991,4.871392180654285,-0.2935450998283944
2067 Dec 08 11:51:01,2067 Dec 08 14:30:14,Partial,2067 Dec 08 11:51:01,13268657.95627646,146623913.65614706,-12994.492762753505,-30.16569109808915,2.575086439863197,-0.001377413879150644,13229779.230578069,146255557.17983767,-4813.136909967552,-29.106679997421235,2.50740736919545,0.09249213341646824,0.0,0.0,0.0,0.0,0.0,0.0,282561793.4031273,-717666242.3937342,-3339842.2364110476,12.020006332020696,5.404981387297906,-0.29135887283162887
2068 May 03 14:19:17,2068 May 03 18:59:42,Total,2068 May 03 15:36:21,-93094116.97368725,-118983095.08442256,10379.784868745603,23.00111128700526,-18.480674329306396,0.0027948863907222266,-92859617.04329476,-118696024.13205324,16300.892872033686,22.207504413834016,-17.77789650365545,-0.09283176446097917,0.0,0.0,0.0,0.0,0.0,0.0,427475802.0893609,-632621902.9325753,-6935064.989957266,10.686646350810133,7.937474084200499,-0.2720473645279662
2068 Oct 28 03:28:14,2068 Oct 28 08:49:42,Annular,2068 Oct 28 03:28:14,106705772.26358387,102951290.6557999,-9057.060223734781,-21.173410766562462,21.340867001279257,-0.002978794504496698,106411563.95263165,102678829.38776691,-14708.760123352495,-20.487457484847738,20.639170173001123,0.0870911325486655,0.0,0.0,0.0,0.0,0.0,0.0,574364951.3500139,-489958307.5646037,-10813816.477796452,8.3369038235465,10.566337771502013,-0.2304043040502149
2069 Apr 23 06:23:42,2069 Apr 23 11:39:16,Total,2069 Apr 23 07:17:17,-112152830.58205704,-100671633.36913994,8973.921840742174,19.436459105688524,-22.295914581466732,0.003205414284095599,-111880070.42561549,-100439796.41252309,10132.929565237406,18.735482515862284,-21.45461966605171,-0.09824509362254184,0.0,0.0,0.0,0.0,0.0,0.0,679552229.5517718,-312451275.52625066,-13904428.850367777,5.312037429510965,12.499230150432906,-0.17076184630371555
2069 Oct 17 03:52:57,2069 Oct 17 10:06:30,Annular,2069 Oct 17 03:52:57,124783027.6409054,80864649.40235366,-7343.490028173306,-16.68610310045883,24.904998991821632,-0.003317104627455776,124437118.80378902,80652301.68229464,-8543.17710175539,-16.188198299135514,24.073630722073382,0.08649886213555484,0.0,0.0,0.0,0.0,0.0,0.0,734509877.3962809,-112196046.12021254,-15965808.243260024,1.8231741446357133,13.545310533959846,-0.09705916477411185
2070 Apr 13 00:25:59,2070 Apr 13 05:08:57,Total,2070 Apr 13 01:32:57,-127620619.74443763,-79407526.32261275,7325.991391112337,15.273172796746405,-25.422693837221058,0.003498269537491732,-127309213.5375793,-79224432.02161917,3657.060446321339,14.698562285007968,-24.501198117639348,-0.09609772370879817,0.0,0.0,0.0,0.0,0.0,0.0,734160921.1047935,97571132.8922183,-16829461.763684586,-1.8741669332033617,13.581124880407248,-0.014492182600139729
2070 Oct 06 07:07:59,2070 Oct 06 12:26:32,Annular,2070 Oct 06 07:07:59,138183777.8487903,56100198.681246065,-5246.0894151554285,-11.688354242520717,27.50982693553793,-0.0036293823766502297,137816828.2474198,55961215.68781881,-1662.100560001134,-11.370420877687433,26.558600465946416,0.0889248088192577,0.0,0.0,0.0,0.0,0.0,0.0,678306699.429464,298137907.5544659,-16413131.634785205,-5.41330603039942,12.589916014455063,0.06879948363527569
2071 Mar 04 02:36:14,2071 Mar 04 05:59:49,Partial,2071 Mar 04 02:36:14,-147369411.88211113,19530685.421035066,-1889.2023284094196,-4.3909353058338985,-29.662517015200706,0.003833492319481935,-146984018.50613347,19474666.796092268,6735.621438031099,-4.286364268828527,-28.657407323153816,-0.08745426275234867,0.0,0.0,0.0,0.0,0.0,0.0,591153573.6656817,450574702.3074137,-15096697.197598673,-8.07866849425597,11.018401397798202,0.13495540196978198
2071 Apr 02 16:41:15,2071 Apr 02 17:57:22,Partial,2071 Apr 02 16:41:15,-139223528.9047918,-55516893.49046521,5229.941220611167,10.567073201112057,-27.800865709278714,0.0036618394118276836,-138871104.50544387,-55379701.78833841,-4130.3126610745585,10.145583935468938,-26.850036915334247,-0.08730347200677598,0.0,0.0,0.0,0.0,0.0,0.0,569885444.1992575,478255582.9818458,-14735897.844231503,-8.557956908843352,10.634948896857294,0.1472717195503976
2071 Aug 27 08:33:14,2071 Aug 27 11:45:42,Partial,2071 Aug 27 08:33:14,144087130.0538543,-44370666.74969677,4246.981471711003,8.298115677532783,28.37884516387331,-0.003776122013821659,143741713.59340653,-44258981.818076074,-4106.813216974023,7.935241208035766,27.360490566994663,0.09206586065621797,0.0,0.0,0.0,0.0,0.0,0.0,447754785.9217182,599601950.208372,-12507772.594503216,-10.62996953799048,8.441982599945668,0.2027361017951212
2071 Sep 25 18:32:36,2071 Sep 25 20:51:57,Partial,2071 Sep 25 18:32:36,146501960.32030135,30200566.15963304,-2834.8820071114887,-6.494010098007961,29.085381941952605,-0.003843603111546133,146137030.2935695,30130404.593251638,5648.417058648234,-6.333237083206344,28.040167828222422,0.09147851177062169,0.0,0.0,0.0,0.0,0.0,0.0,420289561.88123125,620437635.1689489,-11979897.752701195,-10.978976963699473,7.951532650722372,0.21258033350585448
2072 Feb 21 05:04:58,2072 Feb 21 10:52:00,Annular,2072 Feb 21 05:04:58,-140587988.1204856,47034576.60846076,-4552.273494076073,-9.932800388934416,-28.379558249340402,0.00370367631053186,-140206780.6341656,46897663.16764064,15.498224051548709,-9.617928692089734,-27.460836256207866,-0.08579042755846007,0.0,0.0,0.0,0.0,0.0,0.0,269902879.2576922,705632041.0895395,-8969501.074901624,-12.366857625738698,5.287862671484635,0.25469379430375944
2072 Aug 16 01:20:33,2072 Aug 16 06:19:43,Total,2072 Aug 16 02:18:08,134494028.61095974,-68907165.50097807,6603.678914496312,13.118183778093885,26.41994623577802,-0.003658697309685175,134180062.23012182,-68736285.23631737,2676.4260279793,12.600231895227488,25.453509451007125,0.0973734768123611,0.0,0.0,0.0,0.0,0.0,0.0,73622023.35289936,760523811.4578099,-4806469.930892336,-13.169426626648846,1.8740841463006712,0.2868324621288645
2073 Feb 09 05:21:12,2073 Feb 09 11:30:00,Annular,2073 Feb 09 05:21:12,-128582122.622298,73034879.9686813,-6948.79004545874,-15.198779569413539,-26.029973470410543,0.00349172448774357,-128236987.8404191,72827357.8346999,-6889.120815761956,-14.675415582017905,-25.204942135403115,-0.08706345256033729,0.0,0.0,0.0,0.0,0.0,0.0,-128195986.8696356,762812095.7998871,-301067.20787352405,-13.049420337616493,-1.5558673810367762,0.2983943197605739
2073 Aug 05 18:15:27,2073 Aug 05 23:35:48,Total,2073 Aug 05 19:13:27,120784869.19199502,-91323599.72930607,8616.390574565841,17.503628902712236,23.668108094187673,-0.00336744774496767,120497122.0875356,-91093819.34848478,9463.068417296729,16.8700623004159,22.81009351869749,0.09510046882638269,0.0,0.0,0.0,0.0,0.0,0.0,-321904749.51555336,713901361.3488663,4235649.584779061,-12.07358831480821,-4.766146990916497,0.28990308704314427
2074 Jan 29 10:43:41,2074 Jan 29 15:33:45,Annular,2074 Jan 29 10:43:41,-112160207.4019504,95902805.96881045,-8967.924412017695,-19.849087263789997,-22.767004578750274,0.0032371780603747363,-111873665.29804352,95646293.16514117,-13599.38633280874,-19.135013731089476,-22.03407944753117,-0.09091018126760317,0.0,0.0,0.0,0.0,0.0,0.0,-494077193.4734153,619284585.3543113,8480420.660449298,-10.373760811770174,-7.54827314616499,0.2634305166094582
2074 Jul 26 06:58:53,2074 Jul 26 11:01:49,Partial,2074 Jul 26 06:58:53,103077151.35046384,-111267563.24722034,10368.613887182706,21.392680880218926,20.148490329471752,-0.0029659101091878888,102818751.33108735,-110977566.47953716,16741.940083022415,20.66735406644146,19.44130783350052,0.08814961753339715,0.0,0.0,0.0,0.0,0.0,0.0,-636492020.3685534,485270243.3043675,12223171.693760706,-8.078807356244141,-9.79302389976767,0.22141823556865384
2074 Dec 20 12:11:08,2074 Dec 20 15:33:12,Partial,2074 Dec 20 12:11:08,-22498302.284292582,145385236.73542038,-13700.994400581534,-29.935370230904986,-4.669413112926087,0.0015992509230577175,-22448897.495888848,145030288.08534378,-5542.885577830241,-28.84912287996392,-4.536854606158429,-0.09596557003754995,0.0,0.0,0.0,0.0,0.0,0.0,-725349058.9482034,351506770.7177312,14766707.320279185,-5.852484109102183,-11.162240424428873,0.17729692237759326
