Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2043 Oct 03 01:24:15,2043 Oct 03 05:54:57,Partial,2043 Oct 03 03:39:33,147729195.02597442,24309582.944585852,-2113.3467381267683,-5.322590465940773,29.294929583642766,-0.0005178203511322583,147337413.67296195,24253289.651220974,-7899.818250316741,-5.216505052077215,28.306413743351992,-0.09149912044797519,0.0,0.0,0.0,0.0,0.0,0.0
2044 Feb 28 18:46:35,2044 Feb 28 23:18:36,Annular,2044 Feb 28 21:02:39,-138741360.8675639,52081181.0045584,-2090.3345832523905,-10.957538081170872,-28.012216372247956,0.000511488063607356,-138382686.384492,51938983.6473945,-9015.06974626772,-10.622286878447051,-27.048946738745375,0.09342829412493202,0.0,0.0,0.0,0.0,0.0,0.0
2044 Aug 22 23:45:56,2044 Aug 23 04:01:52,Total,2044 Aug 23 01:53:52,131146752.54591179,-75395964.89334477,3448.322969698863,14.369971134291024,25.725541588453936,-0.000360005373493934,130833319.55826479,-75207575.56875701,10151.625879758682,13.786138023528654,24.82449369281351,-0.09668185104807711,0.0,0.0,0.0,0.0,0.0,0.0
2045 Feb 16 21:37:29,2045 Feb 17 03:42:03,Annular,2045 Feb 17 00:39:48,-125664634.63253339,77849361.20249452,-3662.051525899148,-16.178702050906843,-25.445147624599272,0.0004295162061683165,-125326779.32292971,77628785.04621315,-6471.515308595695,-15.663076422630633,-24.617495361571,0.09056304157914867,0.0,0.0,0.0,0.0,0.0,0.0
2045 Aug 12 15:46:08,2045 Aug 12 20:57:52,Total,2045 Aug 12 18:22:00,115998683.06117924,-97572301.34871362,4834.041020805147,18.700233376682686,22.695774404699492,-0.0001516405354611155,115731464.98994741,-97335131.59672016,6991.70442236678,17.972558197806112,21.87493857670651,-0.10153861352923318,0.0,0.0,0.0,0.0,0.0,0.0
2046 Feb 05 20:54:32,2046 Feb 06 02:55:09,Annular,2046 Feb 05 23:54:49,-107564779.80353257,100950420.44495241,-5114.511236357022,-20.87865846657183,-21.841151878763963,0.00025330340754566906,-107276713.0743809,100666523.78597346,-3537.007992537781,-20.183678727677233,-21.160492256514303,0.09031158774258825,0.0,0.0,0.0,0.0,0.0,0.0
2046 Aug 02 08:33:11,2046 Aug 02 13:34:06,Total,2046 Aug 02 11:03:40,97229803.07181223,-116597686.99432808,6065.061285280365,22.40425881111091,18.975509544766076,4.095992615209116e-06,97003122.12385239,-116311158.8368201,3433.1802041083124,21.584888560675708,18.280408652540142,-0.09862970000470252,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jan 26 00:15:23,2047 Jan 26 04:32:38,Partial,2047 Jan 26 02:23:58,-85621363.98279268,119848546.76806137,-6352.532506650669,-24.734004405856854,-17.434638649311463,-6.515659410217804e-06,-85402231.95819466,119528284.41196467,-283.4246332127113,-23.874138054683762,-16.896661679222767,0.09274899485599497,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jun 23 10:13:03,2047 Jun 23 13:08:36,Partial,2047 Jun 23 11:40:52,3938056.617880032,-151994246.8860263,8435.023785083598,29.30726268992227,0.6609525707073376,0.0008879896289361778,3931837.1409959835,-151599439.943643,17464.77697973355,28.312283098913753,0.6089071234180239,-0.08872258758975526,0.0,0.0,0.0,0.0,0.0,0.0
2047 Jul 22 22:03:02,2047 Jul 23 00:45:02,Partial,2047 Jul 22 23:24:04,75105932.05806507,-132134255.5146118,7127.876507922121,25.424442343840898,14.615926612862868,0.00013352614838815782,74920606.99110726,-131797215.93687204,-1110.2121233611051,24.551995908530007,14.081963103178664,-0.0903064596930021,0.0,0.0,0.0,0.0,0.0,0.0
