Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z,VENUS_Position_X,VENUS_Position_Y,VENUS_Position_Z,VENUS_Velocity_X,VENUS_Velocity_Y,VENUS_Velocity_Z
2056 Jul 12 18:30:57,2056 Jul 13 00:22:30,Annular,2056 Jul 12 21:26:46,54586135.279292874,-141933007.29130995,16823.033753236905,27.331926900776747,10.585595072927982,-0.0027464377168789755,54455108.5644392,-141564882.2153093,15983.31050306121,26.39840990071489,10.208310837571224,0.09031295647351648,0.0,0.0,0.0,0.0,0.0,0.0,437466359.10706496,-625477774.001731,-7188071.343196764,10.561373633334727,8.109657977403957,-0.2699571015671083,-85546964.1341106,64819872.83260853,5829543.181465409,-21.284159130360024,-28.091945567417678,0.8393045504697518
2057 Jan 05 08:16:31,2057 Jan 05 13:31:17,Total,2057 Jan 05 10:53:52,-39114039.61347397,141810105.5704939,-16992.013788718792,-29.214096288918068,-8.036808013160577,0.002562395828676896,-39026983.00479769,141457919.32264924,-18259.885815827434,-28.15732562696713,-7.804981287525839,-0.09766711932325706,0.0,0.0,0.0,0.0,0.0,0.0,581405140.0486517,-481344989.8082048,-11006930.103535,8.183843283670727,10.688364617266835,-0.22748357157521956,45665683.94516586,97770773.39218472,-1282443.027096736,-31.84338813433513,14.659763696509332,2.0390948213822275
2057 Jul 01 22:13:46,2057 Jul 02 03:28:21,Annular,2057 Jul 02 00:51:04,27648065.792281196,-149551326.64996415,18549.974357148196,28.822006713214826,5.305287339262723,-0.002120231065931552,27583195.9440119,-149151269.87250322,22861.668175506496,27.866736651661935,5.1358189613682255,0.08689954473377516,0.0,0.0,0.0,0.0,0.0,0.0,684223288.653633,-301801924.5512689,-14052983.363975743,5.122068002961785,12.580480331608223,-0.16684742723437462,106841052.99755155,-19411518.063142408,-6430034.309206737,6.090585614318905,34.29942861551706,0.12296287856354918
2057 Dec 26 00:22:16,2057 Dec 26 04:20:36,Partial,2057 Dec 26 02:21:26,-11940024.603644256,146652018.39836013,-18549.863402130697,-30.18667665723315,-2.531642035478948,0.0019244985544717252,-11918992.37048188,146295711.85038894,-24201.48232104519,-29.090862048650752,-2.4574930746292267,-0.098039985832467,0.0,0.0,0.0,0.0,0.0,0.0,736163360.9511399,-100489674.92180653,-16051264.526130723,1.6135878471446128,13.572327362890727,-0.09248760054055062,8264915.024393099,-108454986.10223208,-1976200.4106601207,34.68589002625618,2.534833014139232,-1.9653260432548125
2058 May 22 10:02:28,2058 May 22 13:37:12,Partial,2058 May 22 11:49:48,-72246300.00866187,-133093083.71828017,18187.383011232465,25.70884865134952,-14.33174742562013,0.0004326645367707143,-72053690.02298282,-132749078.44822496,9688.374681785433,24.858435403764528,-13.80931413822145,0.0889511144272713,0.0,0.0,0.0,0.0,0.0,0.0,737228599.8738515,73481037.57607466,-16797832.25172865,-1.4512611819967645,13.627882421223692,-0.024147853106096538,-93241377.26967806,53169730.436930045,6112523.001796308,-17.49438974211144,-30.594108384319284,0.5858833057138266
2058 Nov 16 02:29:37,2058 Nov 16 06:41:32,Partial,2058 Nov 16 04:35:38,87103761.78872347,119590926.69827881,-17023.834440508148,-24.57291674303678,17.432639998524827,-0.0008584605964849454,86875571.90918316,119288874.11560786,-9655.937189797158,-23.71810168387314,16.841925731058627,-0.09527738232319093,0.0,0.0,0.0,0.0,0.0,0.0,687030599.9424021,277212933.89803964,-16521231.23707736,-5.046645360550906,12.742822672748622,0.059961661386912585,29480620.955238666,103705303.27931154,-265720.74686907127,-33.80236324564646,9.407458567192952,2.079572943646508
2059 May 11 17:49:55,2059 May 11 23:09:32,Total,2059 May 11 20:29:41,-95102683.19429031,-117413530.19519342,16826.730470280516,22.6751850987226,-18.872411186734862,0.0010720264587892414,-94860666.66132785,-117129196.84466854,13118.432563715833,21.90250659550837,-18.15746678668384,0.0971351522265789,0.0,0.0,0.0,0.0,0.0,0.0,585094669.8557444,458797219.6526342,-14995221.25836374,-8.221861883333217,10.906634135301498,0.13862365621483239,108405765.5141855,-5177927.654201812,-6323606.334397727,1.5184911540852228,34.82238296278285,0.3941118402173248
2059 Nov 05 07:40:31,2059 Nov 05 13:35:28,Annular,2059 Nov 05 10:38:02,108737713.4770498,100888714.99302456,-14816.004594628528,-20.753509339842545,21.73367540575181,-0.0015611522149182333,108438923.85927983,100624340.53056136,-11526.278752463275,-20.076893784929407,21.015937203654136,-0.09258560626844384,0.0,0.0,0.0,0.0,0.0,0.0,438557707.4152618,606814299.5700948,-12331941.82562388,-10.751345789651541,8.27612735037982,0.20613257675882818,23830559.90946658,-106158576.30302413,-2842859.038575528,33.93861771310405,7.55044169328484,-1.852871777691392
2060 Apr 30 08:41:37,2060 Apr 30 13:51:27,Total,2060 Apr 30 11:16:31,-114249259.62735626,-98300722.55100808,14483.443673589558,18.95483489972655,-22.70465962956306,0.0016145800355548685,-113971019.11061123,-98074107.84157453,15511.049399063188,18.276810794455624,-21.84786610311737,0.10271258166767643,0.0,0.0,0.0,0.0,0.0,0.0,260101560.9557043,709745428.01832,-8767315.651223227,-12.431286767319687,5.1150721207867855,0.2568489458614645,-96334303.39000846,-48601540.89676578,4883470.925978098,15.534874909012535,-31.430254429757248,-1.330731066040977
2060 Oct 24 07:45:44,2060 Oct 24 13:50:24,Annular,2060 Oct 24 10:48:04,126665215.61056378,78028428.84631048,-11879.75176039279,-16.113413092034644,25.26109622915243,-0.0021488227135709995,126314122.61380176,77823792.74304317,-13087.623429360621,-15.630226687268566,24.422482689041743,-0.09170171873216917,0.0,0.0,0.0,0.0,0.0,0.0,63072803.64327267,761953084.4145707,-4576448.304543538,-13.185734912192213,1.6930505318344786,0.2879454992037255,-68180926.70147465,82923146.93242246,5079371.694637492,-27.173439543097352,-22.432896014991126,1.2568052611261813
2061 Apr 20 02:08:21,2061 Apr 20 06:03:22,Partial,2061 Apr 20 04:05:53,-129538268.80005893,-76232996.45806436,11604.104687550715,14.633222563173655,-25.796763753710533,0.0021411895369540753,-129224324.03938122,-76057312.0133691,17416.63799508053,14.079990258179363,-24.857402270029816,0.10075966555472622,0.0,0.0,0.0,0.0,0.0,0.0,-139301279.17477846,761420518.4768311,-46948.44266398012,-13.016633190076943,-1.740778321852534,0.2984315074475888,64090019.42383328,86960469.63255773,-2493118.3280692487,-28.30048915229505,20.623917088911124,1.9174753680509609
2061 Oct 13 09:40:42,2061 Oct 13 14:07:13,Partial,2061 Oct 13 11:53:54,139736505.93524656,52392611.96360574,-8530.891330244496,-10.944154469547065,27.79280191156662,-0.0025396312474425422,139363975.90906596,52261456.71771257,-14425.467035010859,-10.647931423704062,26.841414455322052,-0.09361266485485134,0.0,0.0,0.0,0.0,0.0,0.0,-330891987.66484165,710330639.5632179,4451393.546730451,-12.006590975140243,-4.910650956198447,0.2890005444102431,99662904.52854913,-43353443.38517285,-6347500.881429433,13.77504408467259,31.96386546445526,-0.35220267524174204
2062 Mar 11 03:26:52,2062 Mar 11 08:05:42,Annular,2062 Mar 11 05:46:20,-146706101.46422902,23748187.89035868,-1383.8602739296462,-5.244755715285278,-29.532227393462453,0.002969420435034786,-146325493.85073727,23679211.666020136,-8104.908423085229,-5.105877867742454,-28.524375074173864,0.09566280020884055,0.0,0.0,0.0,0.0,0.0,0.0,-476599468.56193525,631720397.7047106,8037595.417641505,-10.591326574047303,-7.265855426450869,0.26712055307062965,-87460623.42246363,-63442480.809854425,4165938.705025357,20.318562639784126,-28.51272699302947,-1.5662929964790653
2062 Sep 03 07:59:31,2062 Sep 03 12:15:00,Total,2062 Sep 03 10:07:14,142744755.12334418,-48902966.21973837,4874.845563624424,9.177436804955635,28.080951924695434,-0.002781939453459153,142401942.2840237,-48778006.07340113,11572.552311367323,8.77641888560844,27.082539983999943,-0.09926467450698709,0.0,0.0,0.0,0.0,0.0,0.0,-621623271.7671074,502930713.4001917,11816997.16466664,-8.376733408722016,-9.556727770094747,0.22710063426007782,-79106756.55253725,72550338.85190102,5565906.559838141,-23.799687588994857,-25.99206195482232,1.0128340472235096
2063 Feb 28 06:08:33,2063 Feb 28 12:15:13,Annular,2063 Feb 28 09:11:55,-138959197.1914932,51495505.78843521,-5288.975541273776,-10.838660744199398,-28.057918999448617,0.0029049323567184302,-138583902.0230723,51346126.82136189,-7813.106901615349,-10.496437887853826,-27.146041074705625,0.09289090995358695,0.0,0.0,0.0,0.0,0.0,0.0,-730289248.8258096,342279295.14282453,14915351.08915845,-5.70119018992205,-11.231546412826797,0.1742042782599175,50980172.06795298,95139278.1240908,-1623385.4767046142,-30.980925690781547,16.384720697449694,2.013363591976303
2063 Aug 23 23:58:29,2063 Aug 24 05:10:12,Total,2063 Aug 24 02:34:20,132122784.29003143,-73619769.64674401,8338.008812614196,14.023334190445743,25.921993132750217,-0.0025801946114838202,131815425.11005138,-73437651.44851215,10527.905150233839,13.466426426278577,24.976818861769168,-0.10390463722397483,0.0,0.0,0.0,0.0,0.0,0.0,-795205507.6683846,162450351.16677836,17114684.63340444,-2.768993298119117,-12.202669175307044,0.1126421120185731,105049288.39825644,-27626515.668965753,-6440130.5820974605,8.729949161230078,33.71425518379956,-0.03678361710459425
2064 Feb 17 05:33:40,2064 Feb 17 11:30:02,Annular,2064 Feb 17 08:31:50,-125816552.12590158,77601245.17465134,-9110.841150411678,-16.12810504360629,-25.477195807843817,0.00270962890812232,-125477904.00996149,77380848.17470308,-7178.809950334928,-15.58144274647112,-24.67139558941367,0.09274207715658685,0.0,0.0,0.0,0.0,0.0,0.0,-814266401.4810774,-27299324.85867853,18329383.843421813,0.28586767980922845,-12.460131089828092,0.04536489113392294,297170.5270800143,-108734184.18013784,-1522289.1769387089,34.78953330652736,-0.034089343266801034,-2.0066467205624843
2064 Aug 12 16:30:09,2064 Aug 12 21:32:45,Total,2064 Aug 12 19:01:29,117319893.63216642,-95942434.61230594,11928.165559034342,18.38280854104699,22.958714564729895,-0.002313223923606292,117042526.37037674,-95703422.97502221,9338.855531301191,17.71202881828837,22.122062076424633,-0.1006731593777094,0.0,0.0,0.0,0.0,0.0,0.0,-786587907.66192,-215729781.13638428,18493031.037751038,3.3056553343465813,-12.001837416683733,-0.024091141248426096,-104187569.6766001,-27358847.5991121,5629340.369741029,8.667535483930665,-34.031735116916714,-0.9709286041171941
2065 Feb 05 09:18:57,2065 Feb 05 13:22:52,Partial,2065 Feb 05 11:20:52,-108118052.10174657,100367201.3546897,-12773.078251223467,-20.759334637290664,-21.95296486817748,0.0022840211653650452,-107839469.72276041,100098295.23821558,-6301.552468649346,-20.023821909790687,-21.25132989852852,0.09500651247392031,0.0,0.0,0.0,0.0,0.0,0.0,-714261352.5500706,-391093725.1520203,17603531.815444052,6.12643111314462,-10.861031525415964,-0.09193315176380408,-48531213.55846526,95835526.49199347,4125302.041381251,-31.360577688660804,-16.01778472681325,1.5866888425740373
2065 Jul 03 17:34:39,2065 Jul 03 20:22:25,Partial,2065 Jul 03 18:58:34,32445651.616056673,-148585723.86004522,21053.923049640158,28.632946530397746,6.245561634658633,-0.00023273300530852556,32364900.229008194,-148198252.49168894,30157.23046579608,27.667680740090045,6.008503897917191,-0.08952995660923921,0.0,0.0,0.0,0.0,0.0,0.0,-621849753.8236529,-521465306.1385212,16077793.287102303,8.248475783134152,-9.41110432769457,-0.1454261528453209,108011183.45497864,-10837985.479214752,-6378598.643576566,3.3359405825127704,34.68761629436122,0.2880048670058814
2065 Aug 02 05:33:12,2065 Aug 02 08:19:56,Partial,2065 Aug 02 06:56:37,98547604.3686205,-115462076.58092354,15502.937101707857,22.184987271743367,19.235269604739912,-0.0020161723664558705,98301433.80065331,-115165108.13408102,7311.06233022643,21.430583536896112,18.548745403793223,-0.09222947550302606,0.0,0.0,0.0,0.0,0.0,0.0,-600330466.4483294,-545024003.9559425,15694267.730548253,8.635819867360484,-9.073005149227425,-0.1554944023761104,81216527.5060697,71402650.36454673,-3694558.4428643933,-23.23093391685149,26.15307981401994,1.7018047460733416
2065 Dec 27 08:00:30,2065 Dec 27 12:06:23,Total,2065 Dec 27 10:03:25,-15721140.32375614,146283877.96388704,-21061.881606632436,-30.115118322361027,-3.296124538520253,-0.0002946158428090847,-15689601.065189457,145925883.92199177,-27964.91301633815,-29.026153086109225,-3.2222275554163304,0.09790789113126008,0.0,0.0,0.0,0.0,0.0,0.0,-479216059.1562125,-648579485.0288502,13415017.464933885,10.36324057666137,-7.162131942742582,-0.20208689449169634,15393880.048067061,-107694726.11745399,-2379133.84659091,34.43463262774647,4.832330706210225,-1.918767089703286
2066 Jun 22 18:06:46,2066 Jun 22 23:45:33,Annular,2066 Jun 22 20:56:10,4314067.974343734,-151974239.57441297,22132.7142808417,29.30707619846185,0.7322603251730267,0.0005678551982048749,4311164.323150735,-151567835.49027508,27030.363864830168,28.339743537735906,0.7238627649125362,-0.08820390391877947,0.0,0.0,0.0,0.0,0.0,0.0,-307644240.36402786,-737913743.8174866,9947919.066337883,11.916131191457978,-4.422788787824768,-0.24820275470276823,-99421267.30626069,-41772446.28903548,5154678.04167662,13.327142566193377,-32.448767010672206,-1.2178960404555004
2066 Dec 16 23:12:55,2066 Dec 17 04:24:22,Total,2066 Dec 17 01:48:39,11965926.757919993,146731079.37980184,-22011.34014387822,-30.188601418959518,2.3093593424141248,-0.0011785701131455104,11927489.547612896,146374586.527424,-24900.37817885319,-29.099427138847165,2.2103385760981684,0.09996475293070109,0.0,0.0,0.0,0.0,0.0,0.0,-117652095.35397945,-782339323.1034461,5882165.980605753,12.777689722534,-1.334294474989859,-0.2803074663837299,-62826729.92011834,87073675.8760842,4829208.060474722,-28.51989997918212,-20.68346758114884,1.3580984611269942
2067 Jun 11 19:11:52,2067 Jun 12 01:12:15,Annular,2067 Jun 11 22:12:01,-23908715.663930252,-150008032.80058825,22696.864491570002,28.946614034274845,-4.804324261318529,0.0014586236631883372,-23836271.33886677,-149616492.38528574,22790.43601899683,27.981791245537153,-4.591804783842189,-0.0898735471825628,0.0,0.0,0.0,0.0,0.0,0.0,79212548.41596298,-777860946.0086836,1459476.408787057,12.85603283056568,1.936818958206928,-0.29564394917638676,71544728.14898065,81002907.64072119,-3003522.364098708,-26.355138847773752,23.034101073760887,1.8388807177615554
2067 Dec 06 12:52:06,2067 Dec 06 18:16:52,Hybrid,2067 Dec 06 15:34:32,39407775.35673393,142032888.00758886,-21755.14113331943,-29.20193666123055,7.854021680702478,-0.001974009441060399,39298525.10396756,141675592.77681434,-20248.706390860974,-28.183407177291873,7.589403964283899,0.09498817570594949,0.0,0.0,0.0,0.0,0.0,0.0,271831733.1622715,-722783050.6016102,-3078430.9665314713,12.085854009782413,5.216974003947336,-0.2920483801535398,97474345.9611699,-48101176.42615829,-6287227.324038304,15.298555189963816,31.25874696732603,-0.44914959905752727
2068 May 31 03:03:34,2068 May 31 07:40:27,Hybrid,2068 May 31 05:21:58,-50626802.981009774,-142989403.29243606,22201.590515862834,27.609456959914493,-10.059677701312868,0.002332069564637899,-50492558.48142317,-142635902.93635082,17324.73505822506,26.653694071205393,-9.650012464396227,-0.09320381318254885,0.0,0.0,0.0,0.0,0.0,0.0,444948034.49809915,-619660436.6108631,-7379637.519445347,10.467655525329054,8.242078013565617,-0.2684147930322005,-23303846.233994916,-106099898.87897499,-126208.33950498409,33.97206600525133,-7.655607795255044,-2.06507977040656
2068 Nov 24 21:07:36,2068 Nov 25 01:16:49,Partial,2068 Nov 24 23:12:15,65980241.86202787,132104339.64016527,-20890.126900077947,-27.14445519223401,13.202780009928903,-0.002731842371127312,65797201.4059425,131754770.94611377,-14358.94814135099,-26.24305895040962,12.775370637046372,0.08725561954918583,0.0,0.0,0.0,0.0,0.0,0.0,588002924.6362903,-472601658.6263507,-11190842.967293173,8.036919353300537,10.808231209595808,-0.2246993608245454,-107464913.63483426,-4520246.9817830045,6134260.060236489,1.2630857098378558,-35.147269801835044,-0.559838865086248
2069 Apr 21 09:32:57,2069 Apr 21 13:36:07,Total,2069 Apr 21 11:34:32,-127672104.17638515,-79424379.36150499,13654.927562539908,15.258910628633267,-25.41893547834897,0.004856246743731428,-127365142.8776916,-79241531.78017633,20518.320219810616,14.703841091727229,-24.47267641322597,-0.09434819870163942,0.0,0.0,0.0,0.0,0.0,0.0,674741123.2145985,-324089244.6705456,-13748273.312553322,5.506281190755994,12.403337884349442,-0.1747056216407457,58137820.75883928,91001437.71615684,-2091455.6495644855,-29.622608983406824,18.698737962936534,1.9672638119762262
2069 Oct 15 03:56:18,2069 Oct 15 08:09:56,Partial,2069 Oct 15 06:03:06,137878061.35432434,56900312.576937735,-10503.53571810808,-11.850365368538236,27.43560664688895,-0.005085522047464908,137501546.0766233,56751478.35027983,-18410.247715849146,-11.509429958592728,26.52581732207586,0.08249947578867066,0.0,0.0,0.0,0.0,0.0,0.0,732849954.5776619,-125024430.21663482,-15875213.972802976,2.0439980010551944,13.506420323322466,-0.10183748771784983,102722106.39785178,-35412494.44356927,-6414056.656479147,11.227578357092405,32.95514210438239,-0.19073957234080563
2070 Apr 11 01:25:33,2070 Apr 11 06:41:54,Total,2070 Apr 11 04:03:45,-139441713.4554489,-55045685.78643569,10523.303787399727,10.460699395808954,-27.835531305408306,0.005349587171940643,-139100617.72436988,-54921149.53556502,13163.76938375682,10.060946195276845,-26.83145574538399,-0.09472455341955525,0.0,0.0,0.0,0.0,0.0,0.0,735953406.6042333,84682661.17458682,-16815863.64511937,-1.6489881750659796,13.606673940235446,-0.019640766831551384,-5848650.202875812,-108555922.49980879,-1167356.9008491093,34.737914947795645,-2.015846539046909,-2.031007168229921
2070 Oct 04 05:56:43,2070 Oct 04 11:38:08,Annular,2070 Oct 04 08:47:22,146681103.84743896,29594154.316782888,-6677.3659247371215,-6.3760844217539105,29.099917218476133,-0.005547780274539607,146297815.98791125,29526299.319958024,-10088.539303710717,-6.242877148107645,28.09771210134768,0.08714932567153684,0.0,0.0,0.0,0.0,0.0,0.0,683478244.7753059,286024105.2710542,-16478360.372008072,-5.201558303080807,12.679023514725055,0.06368839549211336,-106216220.61202063,-17526421.45066273,5881730.304103438,5.481350217266956,-34.7098967488047,-0.7971784538007987
2071 Mar 31 13:54:06,2071 Mar 31 19:20:38,Annular,2071 Mar 31 16:37:25,-146714757.2640405,-28498490.45693861,6553.134404334012,5.20085680888653,-29.369481660887935,0.005661091816432853,-146338162.18411413,-28435167.45637926,4454.221957621547,4.984086104709259,-28.362342931033318,-0.08913698244971931,0.0,0.0,0.0,0.0,0.0,0.0,578125837.1285726,467900854.1676012,-14877127.783434566,-8.379627347608253,10.780903641606121,0.14267488634033287,-43930226.08061701,98048759.48266271,3892234.9629598977,-32.07738055802243,-14.515007458982383,1.64846750489931
2071 Sep 23 16:13:40,2071 Sep 23 21:32:43,Total,2071 Sep 23 18:53:09,150079637.5353122,2080088.4116274836,-2644.4806004166853,-0.8959461647593291,29.68645050072727,-0.005872223981092615,149711034.1076609,2084689.0579905678,-1290.3934037473282,-0.9469691676068305,28.622094825263165,0.09282525824009731,0.0,0.0,0.0,0.0,0.0,0.0,430872401.6550534,612654873.2077906,-12184274.119776847,-10.849239921376897,8.138998910006096,0.20889942967329908,87710809.67928678,63354743.90792376,-4179069.3623789134,-20.61209613767701,28.239885852747697,1.5800274911527876
2072 Mar 19 20:06:32,2072 Mar 19 23:48:07,Partial,2072 Mar 19 21:57:22,-148998430.2164404,-320914.5790753265,2298.563732694147,-0.4182565636232664,-29.91401788731031,0.005818249391534508,-148597570.8998663,-326815.89641802065,-5023.72460626527,-0.4335339870025488,-28.932647202318716,-0.08264098656488554,0.0,0.0,0.0,0.0,0.0,0.0,250027753.81992194,713808922.2451212,-8558851.618308732,-12.494678624649397,4.938421694132307,0.2590017505702306,85529687.1747593,-67189358.26884602,-5863218.086420885,21.417681144516518,27.402942291254075,-0.8550272030493157
2072 Aug 14 02:21:48,2072 Aug 14 03:52:03,Partial,2072 Aug 14 03:06:56,119732224.87266073,-92849340.50591548,13141.06399099761,17.780769396006896,23.438221667291785,-0.005155820181459116,119450534.20529635,-92628497.41982162,3558.441921680324,17.112812703791295,22.5703761119325,0.09196141544981923,0.0,0.0,0.0,0.0,0.0,0.0,86218141.14774333,758626313.2862357,-5080414.586465141,-13.146451665036627,2.091093773267612,0.2854116518224165,-102079574.26657945,-34576450.829003446,5406548.010863168,11.003544035872077,-33.33028836902889,-1.0965750219496337
2072 Sep 12 08:36:21,2072 Sep 12 12:23:31,Partial,2072 Sep 12 10:29:56,148454906.97982472,-24862666.09374477,1740.3426808781462,4.440250111167918,29.280467655987835,-0.00592717093217984,148103720.28070137,-24796099.715871967,7781.367671207448,4.231616730466578,28.203904608123043,0.09401041656172805,0.0,0.0,0.0,0.0,0.0,0.0,52911454.995766714,763189173.8026905,-4354270.262217574,-13.198794065929718,1.5186557598363946,0.28895894755975426,-44866225.84197529,-98770456.84387192,1217594.2938521712,31.649456489233447,-14.638644096352522,-2.027872644356516
2073 Feb 07 01:31:08,2073 Feb 07 06:04:50,Partial,2073 Feb 07 03:47:57,-111291601.20044571,96902442.72952604,-13870.593491908736,-20.053394786120986,-22.587591104477504,0.0049543880906627626,-110993979.6514676,96634381.02685903,-6460.8769519166935,-19.37385205292281,-21.87791329798841,-0.08359618275758857,0.0,0.0,0.0,0.0,0.0,0.0,-115457019.5439882,764236392.2472906,-592049.3507780079,-13.08355215509848,-1.3407399870083503,0.298262825681658,-55812322.06313289,91755021.2187037,4490247.772997402,-30.03854685237256,-18.39467074678775,1.476966599393151
2073 Aug 03 16:26:51,2073 Aug 03 21:11:25,Total,2073 Aug 03 18:49:10,101548946.18299526,-112783648.57471672,16796.08221916298,21.66622362622324,19.82912353155463,-0.004711487376257254,101306645.89936613,-112502665.69393015,11030.67412402156,20.891795451501988,19.106950497990457,0.09238246703609913,0.0,0.0,0.0,0.0,0.0,0.0,-310181083.66447824,718458060.9105244,3954312.57200807,-12.158573324216553,-4.571947056228226,0.29099863301463047,75954753.93235533,76923073.1436973,-3312551.3900928283,-25.027303451718517,24.456990706709455,1.7822377199145887
2074 Jan 27 05:42:20,2074 Jan 27 11:19:53,Annular,2074 Jan 27 08:31:03,-90159744.45479624,116520389.48236926,-17565.523523708125,-24.05288644928792,-18.350279626356546,0.004492615584712888,-89934212.21526246,116213479.51618071,-14591.158839717875,-23.194338358594774,-17.77564756922388,-0.09031774608943176,0.0,0.0,0.0,0.0,0.0,0.0,-483865230.6091989,626674965.1858616,8221094.51197312,-10.502777174215016,-7.381778931733668,0.2656228746061063,92915879.85916929,-56471240.53397221,-6140548.658047917,17.979695927772468,29.78485542741909,-0.6235561505759732
2074 Jul 24 01:56:43,2074 Jul 24 07:49:44,Annular,2074 Jul 24 04:53:17,79696219.70637101,-129374088.06266268,19788.233132309706,24.892111571858408,15.518290265230535,-0.004041511527665994,79499131.17181265,-129035405.7253616,18675.118174552386,24.045854249588626,14.97797133032832,0.08882331998791103,0.0,0.0,0.0,0.0,0.0,0.0,-628535420.72211,494935313.8022526,12004834.164173154,-8.24157796929521,-9.664456247972714,0.22452131320370428,-28894101.193536375,-104683879.08641411,213947.59136216875,33.5235659964872,-9.463082880208754,-2.064132671525547
2075 Jan 16 17:42:52,2075 Jan 16 22:55:05,Total,2075 Jan 16 20:18:57,-66393477.9853252,131348846.36606319,-20716.343497292743,-27.081084595802647,-13.557646933460676,0.003884326544818177,-66238783.36913348,131021342.54192552,-22202.791019712375,-26.09006723706413,-13.119598242916865,-0.09653495661502301,0.0,0.0,0.0,0.0,0.0,0.0,-734359984.0333861,334142394.36305565,15040243.511005197,-5.567333165383236,-11.293438129169129,0.17146114227090875,-107412218.01831546,4647657.855349054,6257585.716688049,-1.7116948852288116,-35.143607621067616,-0.3889402658752101
2075 Jul 13 05:15:29,2075 Jul 13 10:36:59,Annular,2075 Jul 13 07:56:15,54600620.77093785,-141925147.57037365,22745.810256359608,27.33077313495073,10.587763586328471,-0.0032669177001893447,54463490.37233475,-141543394.88613847,26734.68673308839,26.42269652629849,10.248722003383449,0.08584623297756691,0.0,0.0,0.0,0.0,0.0,0.0,-797322107.4099172,152843922.02679327,17201960.6475594,-2.6136690199588615,-12.233580059328427,0.1092983868765665,-20323705.444805615,105612550.4521014,2637283.4100680025,-34.5071667566116,-6.810730457157292,1.8950788367930074
